img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion,addressee,pos,svo,argument
bp_0_126_1,"from an intensive study of microscopic samples of jakarra's tissue, i was able to make a chemical breakdown of the vibranium infection!",[],"[[157.0, 5.0, 429.0, 129.0]]",[],"[[6.0, 7.0, 151.0, 142.0]]",INFORM,0.625,0.625,"{""disgust"": 0.461, ""surprise"": 0.2429, ""neutral"": 0.1334, ""anger"": 0.0737, ""fear"": 0.0468, ""joy"": 0.0283, ""sadness"": 0.014}",,"[{""text"": ""from"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""was""}, {""text"": ""an"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""study""}, {""text"": ""intensive"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""study""}, {""text"": ""study"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""from""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""study""}, {""text"": ""microscopic"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""samples""}, {""text"": ""samples"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""samples""}, {""text"": ""jakarra"", ""pos"": ""PROPN"", ""dep"": ""poss"", ""head"": ""tissue""}, {""text"": ""'s"", ""pos"": ""PART"", ""dep"": ""case"", ""head"": ""jakarra""}, {""text"": ""tissue"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""was""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""was""}, {""text"": ""was"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""was""}, {""text"": ""able"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""was""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""make""}, {""text"": ""make"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""able""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""breakdown""}, {""text"": ""chemical"", ""pos"": ""ADJ"", ""dep"": ""compound"", ""head"": ""breakdown""}, {""text"": ""breakdown"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""make""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""breakdown""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""infection""}, {""text"": ""vibranium"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""infection""}, {""text"": ""infection"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""was""}]",,The speaker seems positive or satisfied with the situation.
bp_0_126_3,"you're also ruling panthers! --and despite this fact, you must move while hope remains!",[],"[[4.0, 6.0, 205.0, 124.0], [217.0, 3.0, 420.0, 151.0]]",[],"[[15.0, 138.0, 129.0, 293.0], [192.0, 143.0, 388.0, 364.0]]",,0.0,0.0,"{""neutral"": 0.437, ""surprise"": 0.2786, ""anger"": 0.1466, ""joy"": 0.0695, ""sadness"": 0.0331, ""disgust"": 0.0266, ""fear"": 0.0086}",,"[{""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""ruling""}, {""text"": ""'re"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""ruling""}, {""text"": ""also"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""ruling""}, {""text"": ""ruling"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""ruling""}, {""text"": ""panthers"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""ruling""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""ruling""}, {""text"": ""--and"", ""pos"": ""PUNCT"", ""dep"": ""ROOT"", ""head"": ""--and""}, {""text"": ""despite"", ""pos"": ""SCONJ"", ""dep"": ""prep"", ""head"": ""move""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""fact""}, {""text"": ""fact"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""despite""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""move""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""move""}, {""text"": ""must"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""move""}, {""text"": ""move"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""move""}, {""text"": ""while"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""remains""}, {""text"": ""hope"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""remains""}, {""text"": ""remains"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""move""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""move""}]",you + ruling(active) + panthers,The speaker might be upset or afraid because of what happened.
bp_0_126_3,that's the good news! we've got one slim chance to avert this catastrophe: my anti-sonic toxin!!,[],"[[4.0, 6.0, 205.0, 124.0], [217.0, 3.0, 420.0, 151.0]]",[],"[[15.0, 138.0, 129.0, 293.0], [192.0, 143.0, 388.0, 364.0]]",,1.0,0.6000000000000001,"{""joy"": 0.7246, ""neutral"": 0.233, ""surprise"": 0.0135, ""fear"": 0.0127, ""anger"": 0.0068, ""sadness"": 0.0051, ""disgust"": 0.0043}",,"[{""text"": ""that"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'s""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""'s""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""news""}, {""text"": ""good"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""news""}, {""text"": ""news"", ""pos"": ""NOUN"", ""dep"": ""attr"", ""head"": ""'s""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""'s""}, {""text"": ""we"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""got""}, {""text"": ""'ve"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""got""}, {""text"": ""got"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""got""}, {""text"": ""one"", ""pos"": ""NUM"", ""dep"": ""nummod"", ""head"": ""chance""}, {""text"": ""slim"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""chance""}, {""text"": ""chance"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""got""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""avert""}, {""text"": ""avert"", ""pos"": ""VERB"", ""dep"": ""acl"", ""head"": ""chance""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""catastrophe""}, {""text"": ""catastrophe"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""avert""}, {""text"": "":"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""chance""}, {""text"": ""my"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""toxin""}, {""text"": ""anti"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""toxin""}, {""text"": ""-"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""toxin""}, {""text"": ""sonic"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""toxin""}, {""text"": ""toxin"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""chance""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""got""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""got""}]",we + got(active) + one slim chance to avert this catastrophe : my anti - sonic toxin,The speaker seems positive or satisfied with the situation.
bp_0_128_3,"open your granite jaws, great pather! -- and take a wandering cub to the safety of your heart!","[""t'challa transmits a radio signal on a frequency given only to wakandan pilots...""]","[[3.0, 96.0, 199.0, 240.0]]","[[2.0, 5.0, 246.0, 81.0]]","[[139.0, 279.0, 151.0, 287.0]]",,0.5,0.625,"{""anger"": 0.4959, ""neutral"": 0.2438, ""disgust"": 0.1001, ""sadness"": 0.0673, ""fear"": 0.0667, ""joy"": 0.0154, ""surprise"": 0.0107}",open your granite jaws,"[{""text"": ""open"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""open""}, {""text"": ""your"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""jaws""}, {""text"": ""granite"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""jaws""}, {""text"": ""jaws"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""open""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""jaws""}, {""text"": ""great"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""pather""}, {""text"": ""pather"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""jaws""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""open""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""open""}, {""text"": ""and"", ""pos"": ""CCONJ"", ""dep"": ""cc"", ""head"": ""open""}, {""text"": ""take"", ""pos"": ""VERB"", ""dep"": ""conj"", ""head"": ""open""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""cub""}, {""text"": ""wandering"", ""pos"": ""VERB"", ""dep"": ""amod"", ""head"": ""cub""}, {""text"": ""cub"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""take""}, {""text"": ""to"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""take""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""safety""}, {""text"": ""safety"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""to""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""safety""}, {""text"": ""your"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""heart""}, {""text"": ""heart"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""open""}]",,The speaker seems positive or satisfied with the situation.
bp_0_129_0,keep moving!keep moving!the militia must have room to maneuver!,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.0,0.0,"{""anger"": 0.3817, ""neutral"": 0.2434, ""joy"": 0.2336, ""surprise"": 0.0845, ""sadness"": 0.0346, ""fear"": 0.0167, ""disgust"": 0.0055}",,"[{""text"": ""keep"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""keep""}, {""text"": ""moving!keep"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""keep""}, {""text"": ""moving!the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""militia""}, {""text"": ""militia"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""have""}, {""text"": ""must"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""have""}, {""text"": ""have"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""keep""}, {""text"": ""room"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""have""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""maneuver""}, {""text"": ""maneuver"", ""pos"": ""VERB"", ""dep"": ""relcl"", ""head"": ""room""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""have""}]", + keep(active) + moving!the militia must have room to maneuver !,The speaker might be upset or afraid because of what happened.
bp_0_129_0,they'll never stop jakarra!,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",INFORM,0.0,0.0,"{""anger"": 0.8941, ""fear"": 0.0416, ""neutral"": 0.037, ""joy"": 0.0088, ""surprise"": 0.0073, ""disgust"": 0.0056, ""sadness"": 0.0056}",,"[{""text"": ""they"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""stop""}, {""text"": ""'ll"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""stop""}, {""text"": ""never"", ""pos"": ""ADV"", ""dep"": ""neg"", ""head"": ""stop""}, {""text"": ""stop"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""stop""}, {""text"": ""jakarra"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""stop""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""stop""}]",they + stop(active) + jakarra,The speaker might be upset or afraid because of what happened.
bp_0_129_0,"hurry, children!he's comming this way","[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.0,0.0,"{""neutral"": 0.4198, ""joy"": 0.4081, ""anger"": 0.086, ""surprise"": 0.036, ""sadness"": 0.0267, ""disgust"": 0.0183, ""fear"": 0.0051}",hurry,"[{""text"": ""hurry"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""hurry""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""hurry""}, {""text"": ""children!he"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""comming""}, {""text"": ""'s"", ""pos"": ""PART"", ""dep"": ""case"", ""head"": ""children!he""}, {""text"": ""comming"", ""pos"": ""NOUN"", ""dep"": ""conj"", ""head"": ""hurry""}, {""text"": ""this"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""way""}, {""text"": ""way"", ""pos"": ""NOUN"", ""dep"": ""npadvmod"", ""head"": ""comming""}]",,The speaker might be upset or afraid because of what happened.
bp_0_129_0,the black panther should be here!where is he when his people have need of his mighty arm!??,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.16666666666666669,0.6666666666666667,"{""surprise"": 0.5432, ""anger"": 0.2363, ""neutral"": 0.0767, ""sadness"": 0.0647, ""joy"": 0.0453, ""disgust"": 0.0181, ""fear"": 0.0157}",,"[{""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""panther""}, {""text"": ""black"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""panther""}, {""text"": ""panther"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""be""}, {""text"": ""should"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""be""}, {""text"": ""be"", ""pos"": ""AUX"", ""dep"": ""ccomp"", ""head"": ""is""}, {""text"": ""here!where"", ""pos"": ""X"", ""dep"": ""xcomp"", ""head"": ""be""}, {""text"": ""is"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""is""}, {""text"": ""he"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""is""}, {""text"": ""when"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head"": ""have""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""people""}, {""text"": ""people"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""have""}, {""text"": ""have"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""is""}, {""text"": ""need"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""have""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""need""}, {""text"": ""his"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""arm""}, {""text"": ""mighty"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""arm""}, {""text"": ""arm"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""is""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""is""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""is""}]",,The speaker might be upset or afraid because of what happened.
bp_0_129_1,never mind those civilians! get the special squad up here on the double!,[],"[[7.0, 5.0, 225.0, 104.0], [233.0, 3.0, 431.0, 104.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [312.0, 137.0, 432.0, 307.0]]",,0.17857142857142858,0.2857142857142857,"{""anger"": 0.4589, ""neutral"": 0.2084, ""joy"": 0.1996, ""surprise"": 0.0806, ""disgust"": 0.0233, ""sadness"": 0.0166, ""fear"": 0.0126}",,"[{""text"": ""never"", ""pos"": ""ADV"", ""dep"": ""neg"", ""head"": ""mind""}, {""text"": ""mind"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""mind""}, {""text"": ""those"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""civilians""}, {""text"": ""civilians"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""mind""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mind""}, {""text"": ""get"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""get""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""squad""}, {""text"": ""special"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""squad""}, {""text"": ""squad"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""get""}, {""text"": ""up"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""here""}, {""text"": ""here"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""squad""}, {""text"": ""on"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""get""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""double""}, {""text"": ""double"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""on""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""get""}]", + mind(active) + those civilians,The speaker might be upset or afraid because of what happened.
bp_0_129_1,they're ready! stand back-- let them do their job!,[],"[[7.0, 5.0, 225.0, 104.0], [233.0, 3.0, 431.0, 104.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [312.0, 137.0, 432.0, 307.0]]",,0.125,0.25,"{""anger"": 0.8242, ""fear"": 0.0709, ""neutral"": 0.0409, ""joy"": 0.0182, ""surprise"": 0.0162, ""sadness"": 0.0159, ""disgust"": 0.0137}",,"[{""text"": ""they"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'re""}, {""text"": ""'re"", ""pos"": ""AUX"", ""dep"": ""ROOT"", ""head"": ""'re""}, {""text"": ""ready"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""'re""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""'re""}, {""text"": ""stand"", ""pos"": ""VERB"", ""dep"": ""advcl"", ""head"": ""let""}, {""text"": ""back--"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""let""}, {""text"": ""let"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""let""}, {""text"": ""them"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""do""}, {""text"": ""do"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""let""}, {""text"": ""their"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""job""}, {""text"": ""job"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""do""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""let""}]",back-- + let(active) + them do their job,The speaker might be upset or afraid because of what happened.
bp_0_12_0,very well! you've taken the gun! now use it! use it on him before it's too late!!,[],"[[12.0, 10.0, 292.0, 124.0], [365.0, 11.0, 565.0, 103.0]]",[],"[[92.0, 173.0, 275.0, 379.0], [329.0, 116.0, 550.0, 353.0]]",,-0.0390625,0.44999999999999996,"{""joy"": 0.3079, ""surprise"": 0.234, ""anger"": 0.2284, ""neutral"": 0.1825, ""sadness"": 0.0252, ""disgust"": 0.0156, ""fear"": 0.0064}",,"[{""text"": ""very"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""well""}, {""text"": ""well"", ""pos"": ""ADV"", ""dep"": ""ROOT"", ""head"": ""well""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""well""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""taken""}, {""text"": ""'ve"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""taken""}, {""text"": ""taken"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""taken""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""gun""}, {""text"": ""gun"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""taken""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""taken""}, {""text"": ""now"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""use""}, {""text"": ""use"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""use""}, {""text"": ""it"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""use""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""use""}, {""text"": ""use"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""use""}, {""text"": ""it"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""use""}, {""text"": ""on"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""use""}, {""text"": ""him"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""on""}, {""text"": ""before"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head"": ""'s""}, {""text"": ""it"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""'s""}, {""text"": ""'s"", ""pos"": ""AUX"", ""dep"": ""advcl"", ""head"": ""use""}, {""text"": ""too"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""late""}, {""text"": ""late"", ""pos"": ""ADJ"", ""dep"": ""acomp"", ""head"": ""'s""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""use""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""use""}]",you + taken(active) + the gun,The speaker feels negative because of the situation.
bp_0_12_0,no!we've got to face this as civilized human beings!,[],"[[12.0, 10.0, 292.0, 124.0], [365.0, 11.0, 565.0, 103.0]]",[],"[[92.0, 173.0, 275.0, 379.0], [329.0, 116.0, 550.0, 353.0]]",,0.2,0.5,"{""anger"": 0.7524, ""disgust"": 0.1373, ""surprise"": 0.0362, ""sadness"": 0.0244, ""fear"": 0.0191, ""neutral"": 0.0177, ""joy"": 0.0129}",,"[{""text"": ""no!we've"", ""pos"": ""ADV"", ""dep"": ""nsubj"", ""head"": ""got""}, {""text"": ""got"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""got""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""face""}, {""text"": ""face"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""got""}, {""text"": ""this"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""face""}, {""text"": ""as"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""face""}, {""text"": ""civilized"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""beings""}, {""text"": ""human"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""beings""}, {""text"": ""beings"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""as""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""got""}]",no!we've + got(active) + to face this as civilized human beings,The speaker might be upset or afraid because of what happened.
