img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity
bp_0_123_0,the cursed one has the power of fifty men!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",INFORM,0.0,0.0
bp_0_123_0,"i tried to warn the rulling family! but, they wouldn't listen!","['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",,0.0,0.0
bp_0_123_0,their disdain for the old ways have opened the door to disaster! i pray that we have the force to stop this demon!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",,0.15625,0.2
bp_0_123_0,the militia will do its best!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",INFORM,1.0,0.3
bp_0_123_2,we should have disobeyed the ruling family and des-troyed that thing while it was in our hands! we should have destroyed it--!,[],"[[0.0, 3.0, 316.0, 105.0], [317.0, 4.0, 426.0, 100.0]]",[],"[[5.0, 107.0, 177.0, 322.0], [184.0, 154.0, 428.0, 414.0]]",INFORM,0.0,0.0
bp_0_123_2,"it's too late for hindsight,jiru!",[],"[[0.0, 3.0, 316.0, 105.0], [317.0, 4.0, 426.0, 100.0]]",[],"[[5.0, 107.0, 177.0, 322.0], [184.0, 154.0, 428.0, 414.0]]",FEEDBACK,-0.375,0.6
bp_0_123_4,"stand by me, lady luck! a man needs you most when the road ahead looks clear!",[],"[[204.0, 7.0, 392.0, 106.0]]",[],"[[133.0, 85.0, 287.0, 254.0]]",,0.3125,0.44166666666666665
bp_0_124_3,"no--not its slave--but its brother! he goes to become ""one"" with the great mound!",[],"[[7.0, 1.0, 180.0, 153.0], [234.0, 2.0, 423.0, 65.0], [310.0, 65.0, 430.0, 185.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [249.0, 219.0, 298.0, 270.0], [381.0, 207.0, 432.0, 270.0]]",,1.0,0.75
bp_0_124_3,t'challa save us! that mustn't happen!,[],"[[7.0, 1.0, 180.0, 153.0], [234.0, 2.0, 423.0, 65.0], [310.0, 65.0, 430.0, 185.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [249.0, 219.0, 298.0, 270.0], [381.0, 207.0, 432.0, 270.0]]",,0.0,0.0
bp_0_124_3,"if he reaches it, the ancient warnings will come to pass!",[],"[[7.0, 1.0, 180.0, 153.0], [234.0, 2.0, 423.0, 65.0], [310.0, 65.0, 430.0, 185.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [249.0, 219.0, 298.0, 270.0], [381.0, 207.0, 432.0, 270.0]]",INFORM,0.0,0.0
bp_0_125_1,"when i gave the order to isolate jakarra for study, i knew there were risks involved --",[],"[[4.0, 4.0, 210.0, 119.0], [4.0, 122.0, 260.0, 191.0], [214.0, 6.0, 423.0, 104.0]]",[],"[[136.0, 222.0, 189.0, 267.0], [134.0, 224.0, 189.0, 269.0], [267.0, 109.0, 421.0, 394.0]]",INFORM,0.0,0.0
bp_0_125_1,-- but to kill him would've violated my oath as a doctor!,[],"[[4.0, 4.0, 210.0, 119.0], [4.0, 122.0, 260.0, 191.0], [214.0, 6.0, 423.0, 104.0]]",[],"[[136.0, 222.0, 189.0, 267.0], [134.0, 224.0, 189.0, 269.0], [267.0, 109.0, 421.0, 394.0]]",INFORM,0.0,0.0
bp_0_125_1,did you also consider yout duty as a member of the ruling family?,[],"[[4.0, 4.0, 210.0, 119.0], [4.0, 122.0, 260.0, 191.0], [214.0, 6.0, 423.0, 104.0]]",[],"[[136.0, 222.0, 189.0, 267.0], [134.0, 224.0, 189.0, 269.0], [267.0, 109.0, 421.0, 394.0]]",YES-NO_QUESTION,0.0,0.0
bp_0_125_3,the vibranium change has given jakarra a new advantage! he's invulnerable to our weapons!,[],"[[10.0, 5.0, 294.0, 84.0], [134.0, 87.0, 284.0, 192.0], [300.0, 2.0, 427.0, 84.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.2130681818181818,0.45454545454545453
bp_0_125_3,and that's not the only change!watch his hands!,[],"[[10.0, 5.0, 294.0, 84.0], [134.0, 87.0, 284.0, 192.0], [300.0, 2.0, 427.0, 84.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,1.0
bp_0_125_3,his palms are glowing like white got coals!,[],"[[10.0, 5.0, 294.0, 84.0], [134.0, 87.0, 284.0, 192.0], [300.0, 2.0, 427.0, 84.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_0_126_1,"from an intensive study of microscopic samples of jakarra's tissue, i was able to make a chemical breakdown of the vibranium infection!",[],"[[157.0, 5.0, 429.0, 129.0]]",[],"[[6.0, 7.0, 151.0, 142.0]]",INFORM,0.625,0.625
bp_0_126_3,"you're also ruling panthers! --and despite this fact, you must move while hope remains!",[],"[[4.0, 6.0, 205.0, 124.0], [217.0, 3.0, 420.0, 151.0]]",[],"[[15.0, 138.0, 129.0, 293.0], [192.0, 143.0, 388.0, 364.0]]",,0.0,0.0
bp_0_126_3,that's the good news! we've got one slim chance to avert this catastrophe: my anti-sonic toxin!!,[],"[[4.0, 6.0, 205.0, 124.0], [217.0, 3.0, 420.0, 151.0]]",[],"[[15.0, 138.0, 129.0, 293.0], [192.0, 143.0, 388.0, 364.0]]",,1.0,0.6000000000000001
bp_0_128_3,"open your granite jaws, great pather! -- and take a wandering cub to the safety of your heart!","[""t'challa transmits a radio signal on a frequency given only to wakandan pilots...""]","[[3.0, 96.0, 199.0, 240.0]]","[[2.0, 5.0, 246.0, 81.0]]","[[139.0, 279.0, 151.0, 287.0]]",,0.5,0.625
bp_0_129_0,keep moving!keep moving!the militia must have room to maneuver!,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.0,0.0
bp_0_129_0,they'll never stop jakarra!,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",INFORM,0.0,0.0
bp_0_129_0,"hurry, children!he's comming this way","[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.0,0.0
bp_0_129_0,the black panther should be here!where is he when his people have need of his mighty arm!??,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.16666666666666669,0.6666666666666667
bp_0_129_1,never mind those civilians! get the special squad up here on the double!,[],"[[7.0, 5.0, 225.0, 104.0], [233.0, 3.0, 431.0, 104.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [312.0, 137.0, 432.0, 307.0]]",,0.17857142857142858,0.2857142857142857
bp_0_129_1,they're ready! stand back-- let them do their job!,[],"[[7.0, 5.0, 225.0, 104.0], [233.0, 3.0, 431.0, 104.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [312.0, 137.0, 432.0, 307.0]]",,0.125,0.25
bp_0_12_0,very well! you've taken the gun! now use it! use it on him before it's too late!!,[],"[[12.0, 10.0, 292.0, 124.0], [365.0, 11.0, 565.0, 103.0]]",[],"[[92.0, 173.0, 275.0, 379.0], [329.0, 116.0, 550.0, 353.0]]",,-0.0390625,0.44999999999999996
bp_0_12_0,no!we've got to face this as civilized human beings!,[],"[[12.0, 10.0, 292.0, 124.0], [365.0, 11.0, 565.0, 103.0]]",[],"[[92.0, 173.0, 275.0, 379.0], [329.0, 116.0, 550.0, 353.0]]",,0.2,0.5
bp_0_12_2,you must be joking! he looks upon us as we regard pet monkeys!,[],"[[10.0, 10.0, 240.0, 131.0], [305.0, 6.0, 568.0, 161.0], [292.0, 152.0, 530.0, 244.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [3.0, 168.0, 575.0, 578.0], [3.0, 172.0, 575.0, 578.0]]",,0.0,0.0
bp_0_12_2,it's a gap we'll have to narrow somehow! we've got to send him back to his own time!,[],"[[10.0, 10.0, 240.0, 131.0], [305.0, 6.0, 568.0, 161.0], [292.0, 152.0, 530.0, 244.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [3.0, 168.0, 575.0, 578.0], [3.0, 172.0, 575.0, 578.0]]",,0.16666666666666666,0.4666666666666666
bp_0_12_2,and there is only one way to do it!,[],"[[10.0, 10.0, 240.0, 131.0], [305.0, 6.0, 568.0, 161.0], [292.0, 152.0, 530.0, 244.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [3.0, 168.0, 575.0, 578.0], [3.0, 172.0, 575.0, 578.0]]",INFORM,0.0,1.0
bp_0_12_3,"it's a man, all right!--a man from the ""sixth era""-- wherever that may be in time!",[],"[[20.0, 2.0, 492.0, 82.0], [226.0, 96.0, 412.0, 266.0], [437.0, 62.0, 575.0, 163.0]]",[],"[[80.0, 101.0, 229.0, 319.0], [85.0, 105.0, 230.0, 319.0], [415.0, 202.0, 482.0, 276.0]]",,0.0,0.0
bp_0_12_3,he's man as he will be in the far distant future -- all brain!,[],"[[20.0, 2.0, 492.0, 82.0], [226.0, 96.0, 412.0, 266.0], [437.0, 62.0, 575.0, 163.0]]",[],"[[80.0, 101.0, 229.0, 319.0], [85.0, 105.0, 230.0, 319.0], [415.0, 202.0, 482.0, 276.0]]",INFORM,0.0,0.4916666666666667
bp_0_12_3,"then, that's the spot to shoot at!",[],"[[20.0, 2.0, 492.0, 82.0], [226.0, 96.0, 412.0, 266.0], [437.0, 62.0, 575.0, 163.0]]",[],"[[80.0, 101.0, 229.0, 319.0], [85.0, 105.0, 230.0, 319.0], [415.0, 202.0, 482.0, 276.0]]",FEEDBACK,0.0,0.0
bp_0_131_0,t'challa--! it's t'challa!,['suddenly...'],"[[31.0, 36.0, 181.0, 118.0], [491.0, 9.0, 602.0, 44.0], [669.0, 10.0, 797.0, 58.0], [812.0, 11.0, 871.0, 78.0]]","[[5.0, 6.0, 133.0, 34.0]]","[[216.0, 41.0, 268.0, 96.0], [387.0, 23.0, 455.0, 112.0], [652.0, 33.0, 694.0, 86.0], [787.0, 61.0, 830.0, 121.0]]",INFORM,0.0,0.0
bp_0_131_0,i'll take over now!,['suddenly...'],"[[31.0, 36.0, 181.0, 118.0], [491.0, 9.0, 602.0, 44.0], [669.0, 10.0, 797.0, 58.0], [812.0, 11.0, 871.0, 78.0]]","[[5.0, 6.0, 133.0, 34.0]]","[[216.0, 41.0, 268.0, 96.0], [387.0, 23.0, 455.0, 112.0], [652.0, 33.0, 694.0, 86.0], [787.0, 61.0, 830.0, 121.0]]",COMMIT,0.0,0.0
bp_0_131_0,but what are you going to do?,['suddenly...'],"[[31.0, 36.0, 181.0, 118.0], [491.0, 9.0, 602.0, 44.0], [669.0, 10.0, 797.0, 58.0], [812.0, 11.0, 871.0, 78.0]]","[[5.0, 6.0, 133.0, 34.0]]","[[216.0, 41.0, 268.0, 96.0], [387.0, 23.0, 455.0, 112.0], [652.0, 33.0, 694.0, 86.0], [787.0, 61.0, 830.0, 121.0]]",WHY_QUESTION,0.0,0.0
bp_0_131_0,we want to help!,['suddenly...'],"[[31.0, 36.0, 181.0, 118.0], [491.0, 9.0, 602.0, 44.0], [669.0, 10.0, 797.0, 58.0], [812.0, 11.0, 871.0, 78.0]]","[[5.0, 6.0, 133.0, 34.0]]","[[216.0, 41.0, 268.0, 96.0], [387.0, 23.0, 455.0, 112.0], [652.0, 33.0, 694.0, 86.0], [787.0, 61.0, 830.0, 121.0]]",COMMIT,0.0,0.0
bp_0_131_1,you know what will happen if he reaches the mound!,[],"[[10.0, 10.0, 128.0, 92.0], [138.0, 10.0, 270.0, 75.0], [295.0, 6.0, 440.0, 79.0]]",[],"[[13.0, 217.0, 103.0, 307.0], [101.0, 134.0, 175.0, 201.0], [302.0, 53.0, 346.0, 88.0]]",FEEDBACK,0.0,0.0
bp_0_131_1,i know what will happen if we reach him!,[],"[[10.0, 10.0, 128.0, 92.0], [138.0, 10.0, 270.0, 75.0], [295.0, 6.0, 440.0, 79.0]]",[],"[[13.0, 217.0, 103.0, 307.0], [101.0, 134.0, 175.0, 201.0], [302.0, 53.0, 346.0, 88.0]]",INFORM,0.0,0.0
bp_0_131_1,"well, we can't stay here and do nothing!",[],"[[10.0, 10.0, 128.0, 92.0], [138.0, 10.0, 270.0, 75.0], [295.0, 6.0, 440.0, 79.0]]",[],"[[13.0, 217.0, 103.0, 307.0], [101.0, 134.0, 175.0, 201.0], [302.0, 53.0, 346.0, 88.0]]",FEEDBACK,0.0,0.0
bp_0_131_2,"you took the injector! return it to me, t'challa!only i can use it properly--!",[],"[[2.0, 3.0, 167.0, 134.0], [173.0, 3.0, 387.0, 87.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [232.0, 65.0, 291.0, 142.0]]",,0.0,0.1
bp_0_131_2,"wrong, cousin! n'gassi briefed me on what you were up to!",[],"[[2.0, 3.0, 167.0, 134.0], [173.0, 3.0, 387.0, 87.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [232.0, 65.0, 291.0, 142.0]]",,-0.78125,0.9
bp_0_132_4,now he's no longer human! a deadly thing to be dealt with at great risk!,[],"[[2.0, 5.0, 181.0, 126.0]]",[],"[[178.0, 124.0, 248.0, 206.0]]",INFORM,0.26666666666666666,0.4166666666666667
bp_0_133_1,a giant shock wave will come next!,[],"[[299.0, 96.0, 422.0, 213.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.5
bp_0_133_4,i've got to--ugh!,[],"[[50.0, 16.0, 180.0, 70.0]]",[],"[[62.0, 103.0, 155.0, 200.0]]",INFORM,0.0,0.0
bp_0_136_0,spirits of the ancestors-- one would almost think he wanted to be assaulted!,[],"[[0.0, 2.0, 203.0, 37.0]]",[],"[[71.0, 59.0, 135.0, 158.0]]",INFORM,0.0,0.0
bp_0_137_0,"all right, mister--turn around, slow. we don't wanna hurt ya, we only want your money.",[],"[[3.0, 2.0, 194.0, 81.0], [552.0, 4.0, 677.0, 43.0], [699.0, 7.0, 867.0, 74.0], [166.0, 357.0, 388.0, 430.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [594.0, 131.0, 646.0, 187.0], [159.0, 111.0, 204.0, 163.0]]",,-0.004761904761904782,0.6452380952380953
bp_0_137_0,"c'mon, man-- hand it over!",[],"[[3.0, 2.0, 194.0, 81.0], [552.0, 4.0, 677.0, 43.0], [699.0, 7.0, 867.0, 74.0], [166.0, 357.0, 388.0, 430.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [594.0, 131.0, 646.0, 187.0], [159.0, 111.0, 204.0, 163.0]]",ORDER,0.0,0.0
bp_0_137_0,"hey, levon-- the dude look like he want to put up a fight!",[],"[[3.0, 2.0, 194.0, 81.0], [552.0, 4.0, 677.0, 43.0], [699.0, 7.0, 867.0, 74.0], [166.0, 357.0, 388.0, 430.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [594.0, 131.0, 646.0, 187.0], [159.0, 111.0, 204.0, 163.0]]",FEEDBACK,0.0,0.0
bp_0_137_0,"young jackals, i have something to give you-- but it isn't money!",[],"[[3.0, 2.0, 194.0, 81.0], [552.0, 4.0, 677.0, 43.0], [699.0, 7.0, 867.0, 74.0], [166.0, 357.0, 388.0, 430.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [594.0, 131.0, 646.0, 187.0], [159.0, 111.0, 204.0, 163.0]]",,0.125,0.4
bp_0_138_2,"-- yes! klaw, the master of sound..my oldest and most deadly foe!",[],"[[4.0, 3.0, 155.0, 119.0], [6.0, 108.0, 148.0, 246.0], [233.0, 313.0, 432.0, 423.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.125,0.45
bp_0_138_2,there's not a mark on him-- but he seems to be in a coma!,[],"[[4.0, 3.0, 155.0, 119.0], [6.0, 108.0, 148.0, 246.0], [233.0, 313.0, 432.0, 423.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.125,0.0
bp_0_138_2,that's not logical though.klaw can't be harmed by a mere gunshot!,[],"[[4.0, 3.0, 155.0, 119.0], [6.0, 108.0, 148.0, 246.0], [233.0, 313.0, 432.0, 423.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.375,0.375
bp_0_141_5,"listen, jackie--you got the electronic know-how to build me the weapon i need! you gonna build it, dig?",[],"[[4.0, 6.0, 196.0, 107.0], [125.0, 417.0, 191.0, 461.0]]",[],"[[5.0, 119.0, 82.0, 359.0], [96.0, 188.0, 197.0, 403.0]]",,0.0,0.0
bp_0_141_5,y-yes.,[],"[[4.0, 6.0, 196.0, 107.0], [125.0, 417.0, 191.0, 461.0]]",[],"[[5.0, 119.0, 82.0, 359.0], [96.0, 188.0, 197.0, 403.0]]",FEEDBACK,0.0,0.0
bp_0_143_2,my country is not in the market for advisors -- either cuban or american! we merely wish to know -- the world outside!,[],"[[5.0, 6.0, 309.0, 85.0]]",[],"[[6.0, 93.0, 324.0, 433.0]]",INFORM,-0.16666666666666666,0.18333333333333335
bp_0_143_4,what should we tell the secretary?,[],"[[47.0, 2.0, 197.0, 62.0]]",[],"[[70.0, 115.0, 200.0, 283.0]]",WHY_QUESTION,0.0,0.0
bp_0_144_2,"well, t'challa... only in business a week, and i see you've already gotten some pretty high-powered visitors.",[],"[[7.0, 5.0, 157.0, 127.0], [172.0, 5.0, 476.0, 58.0], [478.0, 6.0, 589.0, 53.0]]",[],"[[133.0, 100.0, 215.0, 211.0], [403.0, 84.0, 478.0, 182.0], [483.0, 79.0, 579.0, 174.0]]",,0.125,1.0
bp_0_144_2,right. old aubrey pearson's one of cyrus vance's toughest negotiators.,[],"[[7.0, 5.0, 157.0, 127.0], [172.0, 5.0, 476.0, 58.0], [478.0, 6.0, 589.0, 53.0]]",[],"[[133.0, 100.0, 215.0, 211.0], [403.0, 84.0, 478.0, 182.0], [483.0, 79.0, 579.0, 174.0]]",,0.19285714285714284,0.3678571428571429
bp_0_144_2,"oh he went pretty easy on me, cap.",[],"[[7.0, 5.0, 157.0, 127.0], [172.0, 5.0, 476.0, 58.0], [478.0, 6.0, 589.0, 53.0]]",[],"[[133.0, 100.0, 215.0, 211.0], [403.0, 84.0, 478.0, 182.0], [483.0, 79.0, 579.0, 174.0]]",INFORM,0.3416666666666667,0.9166666666666667
bp_0_144_3,"this way, ladies and gentlemen.",[],"[[6.0, 6.0, 119.0, 61.0]]",[],"[[94.0, 90.0, 159.0, 169.0]]",INFORM,0.0,0.0
bp_0_145_0,"fortunately, i can escape the pressures in my own way -- up here...",[],"[[495.0, 5.0, 861.0, 39.0], [701.0, 255.0, 868.0, 358.0], [368.0, 328.0, 709.0, 401.0]]",[],"[[665.0, 84.0, 680.0, 101.0], [667.0, 84.0, 679.0, 102.0], [669.0, 88.0, 682.0, 100.0]]",INFORM,0.5,0.85
bp_0_145_0,... as far beyond telephones and meetings as i would be in africa's most remote jungle wilderness,[],"[[495.0, 5.0, 861.0, 39.0], [701.0, 255.0, 868.0, 358.0], [368.0, 328.0, 709.0, 401.0]]",[],"[[665.0, 84.0, 680.0, 101.0], [667.0, 84.0, 679.0, 102.0], [669.0, 88.0, 682.0, 100.0]]",INFORM,0.16666666666666666,0.5666666666666667
bp_0_145_0,it's a shame that new york's inhabitants can't see their city from this perspective!it's so beautiful -- almost fragile looking!,[],"[[495.0, 5.0, 861.0, 39.0], [701.0, 255.0, 868.0, 358.0], [368.0, 328.0, 709.0, 401.0]]",[],"[[665.0, 84.0, 680.0, 101.0], [667.0, 84.0, 679.0, 102.0], [669.0, 88.0, 682.0, 100.0]]",,0.3287878787878788,0.6515151515151515
bp_0_145_1,i can understand cap's misgivings. the danger posed by visionary leaders of great power is one of history's recurring lessons.,"[""the avengers leave, and shortly, a sleek form takes to the city's rooftops.""]","[[5.0, 361.0, 285.0, 446.0], [336.0, 7.0, 498.0, 106.0]]","[[4.0, 4.0, 265.0, 54.0]]","[[93.0, 158.0, 121.0, 177.0], [314.0, 193.0, 357.0, 224.0]]",,0.8,0.75
bp_0_145_1,"for every mohammed or simon bolivar, there's been a hitler or attila.","[""the avengers leave, and shortly, a sleek form takes to the city's rooftops.""]","[[5.0, 361.0, 285.0, 446.0], [336.0, 7.0, 498.0, 106.0]]","[[4.0, 4.0, 265.0, 54.0]]","[[93.0, 158.0, 121.0, 177.0], [314.0, 193.0, 357.0, 224.0]]",INFORM,0.0,0.0
bp_0_145_5,wait!one of those people...,[],"[[66.0, 4.0, 158.0, 70.0]]",[],"[[2.0, 119.0, 143.0, 450.0]]",,0.0,0.0
bp_0_149_0,"and the shockwave from the bullet put him into this statis, eh?",[],"[[156.0, 1.0, 310.0, 114.0], [5.0, 311.0, 176.0, 423.0], [403.0, 2.0, 601.0, 79.0], [613.0, 4.0, 874.0, 74.0]]",[],"[[291.0, 26.0, 385.0, 143.0], [24.0, 1.0, 165.0, 141.0], [300.0, 26.0, 380.0, 144.0], [538.0, 74.0, 860.0, 390.0]]",YES-NO_QUESTION,0.0,0.0
bp_0_149_0,it's a theory. the experts in wakanda will make the final analysis!,[],"[[156.0, 1.0, 310.0, 114.0], [5.0, 311.0, 176.0, 423.0], [403.0, 2.0, 601.0, 79.0], [613.0, 4.0, 874.0, 74.0]]",[],"[[291.0, 26.0, 385.0, 143.0], [24.0, 1.0, 165.0, 141.0], [300.0, 26.0, 380.0, 144.0], [538.0, 74.0, 860.0, 390.0]]",,0.0,1.0
bp_0_149_0,in wakanda? after all these years you want to take him back there?,[],"[[156.0, 1.0, 310.0, 114.0], [5.0, 311.0, 176.0, 423.0], [403.0, 2.0, 601.0, 79.0], [613.0, 4.0, 874.0, 74.0]]",[],"[[291.0, 26.0, 385.0, 143.0], [24.0, 1.0, 165.0, 141.0], [300.0, 26.0, 380.0, 144.0], [538.0, 74.0, 860.0, 390.0]]",,0.0,0.0
bp_0_149_0,"yes! it's about time! wakandan scientists will find a way to revive klaw, and he can stand trial...",[],"[[156.0, 1.0, 310.0, 114.0], [5.0, 311.0, 176.0, 423.0], [403.0, 2.0, 601.0, 79.0], [613.0, 4.0, 874.0, 74.0]]",[],"[[291.0, 26.0, 385.0, 143.0], [24.0, 1.0, 165.0, 141.0], [300.0, 26.0, 380.0, 144.0], [538.0, 74.0, 860.0, 390.0]]",,0.0,0.0
bp_0_14_3,"Here it is, you insufferable little pipsqueak! my men should have aimed at this, insted of your chest!",[],"[[5.0, 7.0, 232.0, 175.0], [337.0, 4.0, 557.0, 137.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [342.0, 192.0, 476.0, 359.0]]",,-0.29296875,0.5
bp_0_14_3,princess zanda! so--you and your scurrilous knaves were waiting in ambush for us!,[],"[[5.0, 7.0, 232.0, 175.0], [337.0, 4.0, 557.0, 137.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [342.0, 192.0, 476.0, 359.0]]",,0.0,0.0
bp_0_154_0,my shield seems to have no effect on it! what's this creature made of?!,"['if the panther were to reply, the answer would seem unbelievable!', 'as it is, the jungle king is too busy trying to think of a way to defeat a beast made of pure solidified sound!', '* b. p. # 14 -- r.']","[[11.0, 4.0, 198.0, 88.0], [771.0, 7.0, 881.0, 79.0], [767.0, 483.0, 877.0, 625.0]]","[[5.0, 277.0, 168.0, 365.0], [461.0, 4.0, 756.0, 88.0], [753.0, 628.0, 874.0, 650.0]]","[[321.0, 109.0, 383.0, 168.0], [669.0, 104.0, 745.0, 170.0], [649.0, 549.0, 683.0, 589.0]]",,0.0,0.0
bp_0_154_0,"get away, t'challa-- warn the avengers!","['if the panther were to reply, the answer would seem unbelievable!', 'as it is, the jungle king is too busy trying to think of a way to defeat a beast made of pure solidified sound!', '* b. p. # 14 -- r.']","[[11.0, 4.0, 198.0, 88.0], [771.0, 7.0, 881.0, 79.0], [767.0, 483.0, 877.0, 625.0]]","[[5.0, 277.0, 168.0, 365.0], [461.0, 4.0, 756.0, 88.0], [753.0, 628.0, 874.0, 650.0]]","[[321.0, 109.0, 383.0, 168.0], [669.0, 104.0, 745.0, 170.0], [649.0, 549.0, 683.0, 589.0]]",,0.0,0.0
