img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion
bp_0_113_4,"but, we've been instucted to keep you here!why not relax and watch us shoot this film.",[],"[[2.0, 4.0, 310.0, 70.0], [197.0, 84.0, 392.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [48.0, 86.0, 424.0, 418.0]]",,0.0,0.0,"{""joy"": 0.5491, ""neutral"": 0.1725, ""sadness"": 0.1664, ""anger"": 0.0617, ""surprise"": 0.0364, ""disgust"": 0.007, ""fear"": 0.0069}"
bp_0_113_4,by the sacred panther --you've created another world in this desert!it's fantactic!,[],"[[2.0, 4.0, 310.0, 70.0], [197.0, 84.0, 392.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [48.0, 86.0, 424.0, 418.0]]",,0.0,0.0,"{""joy"": 0.5576, ""surprise"": 0.38, ""neutral"": 0.0366, ""anger"": 0.0117, ""sadness"": 0.0065, ""fear"": 0.0053, ""disgust"": 0.0023}"
bp_0_114_1,"as you can see, we lean heavily on costumes and specialized equipment!",[],"[[25.0, 2.0, 206.0, 92.0], [254.0, 6.0, 429.0, 86.0]]",[],"[[105.0, 101.0, 152.0, 142.0], [209.0, 90.0, 244.0, 130.0]]",INFORM,-0.25,0.5,"{""neutral"": 0.5218, ""disgust"": 0.3311, ""anger"": 0.0625, ""surprise"": 0.0414, ""sadness"": 0.0214, ""joy"": 0.0117, ""fear"": 0.01}"
bp_0_114_1,i like your fleet of trucks and jeeps. that's a fair-sized motor pool.,[],"[[25.0, 2.0, 206.0, 92.0], [254.0, 6.0, 429.0, 86.0]]",[],"[[105.0, 101.0, 152.0, 142.0], [209.0, 90.0, 244.0, 130.0]]",,0.0,0.0,"{""surprise"": 0.6423, ""neutral"": 0.1841, ""joy"": 0.1459, ""sadness"": 0.0179, ""anger"": 0.0064, ""fear"": 0.0023, ""disgust"": 0.001}"
bp_0_116_0,jiru merely voices my own fears! this is not a common patient-- but an unknown force of mounting power!,[],"[[7.0, 5.0, 163.0, 159.0], [190.0, 4.0, 410.0, 73.0], [263.0, 62.0, 433.0, 139.0]]",[],"[[29.0, 179.0, 125.0, 315.0], [142.0, 129.0, 283.0, 282.0], [315.0, 130.0, 419.0, 256.0]]",,0.06875,0.65,"{""fear"": 0.8062, ""surprise"": 0.086, ""neutral"": 0.0478, ""anger"": 0.0368, ""disgust"": 0.0099, ""sadness"": 0.0084, ""joy"": 0.0048}"
bp_0_116_0,that's true... there are definite signs of a rising energy level!,[],"[[7.0, 5.0, 163.0, 159.0], [190.0, 4.0, 410.0, 73.0], [263.0, 62.0, 433.0, 139.0]]",[],"[[29.0, 179.0, 125.0, 315.0], [142.0, 129.0, 283.0, 282.0], [315.0, 130.0, 419.0, 256.0]]",,0.175,0.575,"{""neutral"": 0.6403, ""surprise"": 0.2559, ""joy"": 0.0425, ""anger"": 0.0315, ""fear"": 0.0132, ""disgust"": 0.0103, ""sadness"": 0.0064}"
bp_0_116_0,don't you see? jakarra is no longer human!,[],"[[7.0, 5.0, 163.0, 159.0], [190.0, 4.0, 410.0, 73.0], [263.0, 62.0, 433.0, 139.0]]",[],"[[29.0, 179.0, 125.0, 315.0], [142.0, 129.0, 283.0, 282.0], [315.0, 130.0, 419.0, 256.0]]",,0.0,0.1,"{""surprise"": 0.744, ""disgust"": 0.088, ""anger"": 0.0869, ""neutral"": 0.0398, ""sadness"": 0.0262, ""joy"": 0.0086, ""fear"": 0.0065}"
bp_0_116_4,i say destroy him before he regains his senses!,['at that very moment...'],"[[6.0, 35.0, 161.0, 105.0], [257.0, 19.0, 430.0, 107.0], [270.0, 110.0, 432.0, 154.0]]","[[5.0, 2.0, 245.0, 30.0]]","[[12.0, 112.0, 60.0, 161.0], [201.0, 108.0, 252.0, 159.0], [324.0, 133.0, 382.0, 190.0]]",ORDER,-0.25,0.0,"{""anger"": 0.9291, ""fear"": 0.0379, ""sadness"": 0.0119, ""disgust"": 0.0082, ""surprise"": 0.0057, ""neutral"": 0.004, ""joy"": 0.0031}"
bp_0_116_4,"you forget that i'm a doctor, n'gassi! i cannot take a life!",['at that very moment...'],"[[6.0, 35.0, 161.0, 105.0], [257.0, 19.0, 430.0, 107.0], [270.0, 110.0, 432.0, 154.0]]","[[5.0, 2.0, 245.0, 30.0]]","[[12.0, 112.0, 60.0, 161.0], [201.0, 108.0, 252.0, 159.0], [324.0, 133.0, 382.0, 190.0]]",,0.0,0.0,"{""sadness"": 0.4655, ""surprise"": 0.245, ""joy"": 0.1084, ""neutral"": 0.0767, ""anger"": 0.0603, ""disgust"": 0.0274, ""fear"": 0.0167}"
bp_0_116_4,let him live--and we all die!,['at that very moment...'],"[[6.0, 35.0, 161.0, 105.0], [257.0, 19.0, 430.0, 107.0], [270.0, 110.0, 432.0, 154.0]]","[[5.0, 2.0, 245.0, 30.0]]","[[12.0, 112.0, 60.0, 161.0], [201.0, 108.0, 252.0, 159.0], [324.0, 133.0, 382.0, 190.0]]",INFORM,0.0,0.0,"{""anger"": 0.8938, ""fear"": 0.0318, ""disgust"": 0.023, ""sadness"": 0.0163, ""neutral"": 0.0161, ""surprise"": 0.0096, ""joy"": 0.0095}"
bp_0_117_2,mighty t'challa would never have staked the lives of his people on such a foolish hope!,[],"[[3.0, 3.0, 206.0, 94.0], [98.0, 103.0, 210.0, 202.0], [217.0, 6.0, 428.0, 110.0]]",[],"[[216.0, 206.0, 252.0, 260.0], [218.0, 206.0, 253.0, 262.0], [280.0, 225.0, 319.0, 261.0]]",INFORM,0.2,0.7,"{""anger"": 0.5812, ""disgust"": 0.1313, ""fear"": 0.1252, ""sadness"": 0.06, ""neutral"": 0.0553, ""surprise"": 0.0367, ""joy"": 0.0103}"
bp_0_117_2,we must prepare for possible disaster!,[],"[[3.0, 3.0, 206.0, 94.0], [98.0, 103.0, 210.0, 202.0], [217.0, 6.0, 428.0, 110.0]]",[],"[[216.0, 206.0, 252.0, 260.0], [218.0, 206.0, 253.0, 262.0], [280.0, 225.0, 319.0, 261.0]]",COMMIT,0.0,1.0,"{""fear"": 0.9252, ""neutral"": 0.0255, ""sadness"": 0.02, ""anger"": 0.0173, ""surprise"": 0.0062, ""joy"": 0.0031, ""disgust"": 0.0027}"
bp_0_117_2,"i believe you're overdramatizing the risks, n'gassi! i'll keep him under control until a cure is found.",[],"[[3.0, 3.0, 206.0, 94.0], [98.0, 103.0, 210.0, 202.0], [217.0, 6.0, 428.0, 110.0]]",[],"[[216.0, 206.0, 252.0, 260.0], [218.0, 206.0, 253.0, 262.0], [280.0, 225.0, 319.0, 261.0]]",,0.0,0.0,"{""sadness"": 0.4765, ""neutral"": 0.1624, ""anger"": 0.1467, ""surprise"": 0.0836, ""joy"": 0.0511, ""fear"": 0.0501, ""disgust"": 0.0296}"
bp_0_119_3,i didn't expect this kind of pursuit...but it may be more to my advantage than thiers.,[],"[[15.0, 1.0, 318.0, 75.0]]",[],"[[263.0, 56.0, 351.0, 137.0]]",,0.55,0.7,"{""surprise"": 0.8876, ""neutral"": 0.0597, ""sadness"": 0.0161, ""joy"": 0.0146, ""anger"": 0.0122, ""fear"": 0.0085, ""disgust"": 0.0014}"
bp_0_119_5,i am your prisoner! come and get me!,[],"[[84.0, 8.0, 208.0, 80.0]]",[],"[[110.0, 108.0, 150.0, 154.0]]",,0.0,0.0,"{""anger"": 0.703, ""fear"": 0.0958, ""joy"": 0.0648, ""surprise"": 0.0577, ""sadness"": 0.0456, ""neutral"": 0.0285, ""disgust"": 0.0047}"
bp_0_11_2,sorry about this!,"['risking swift disintegration, the black panther leaps outward and strikes hard with unmatched speed!']","[[6.0, 138.0, 77.0, 214.0]]","[[5.0, 5.0, 423.0, 114.0]]","[[80.0, 154.0, 164.0, 228.0]]",POLITENESS_FORMULA,-0.625,1.0,"{""sadness"": 0.8621, ""surprise"": 0.0771, ""neutral"": 0.0338, ""disgust"": 0.0112, ""joy"": 0.0062, ""anger"": 0.0061, ""fear"": 0.0036}"
bp_0_120_0,surrender to us! you're our prisoner!,"['and, it is written in the sacred records of the wakandas, that there will come a day when a self-defiled creature of power shall enter the great vibranium mound and cause a never-ending sound of doom! on that day--']","[[76.0, 283.0, 286.0, 396.0], [350.0, 236.0, 517.0, 308.0], [532.0, 235.0, 680.0, 420.0], [758.0, 572.0, 875.0, 738.0]]","[[13.0, 11.0, 873.0, 69.0]]","[[13.0, 423.0, 100.0, 500.0], [331.0, 378.0, 422.0, 520.0], [329.0, 377.0, 419.0, 518.0], [551.0, 524.0, 701.0, 658.0]]",,0.0,0.0,"{""anger"": 0.7753, ""surprise"": 0.0906, ""joy"": 0.0511, ""neutral"": 0.0359, ""disgust"": 0.0286, ""fear"": 0.0106, ""sadness"": 0.0079}"
bp_0_120_0,"that remains to be seen, gentlemen--","['and, it is written in the sacred records of the wakandas, that there will come a day when a self-defiled creature of power shall enter the great vibranium mound and cause a never-ending sound of doom! on that day--']","[[76.0, 283.0, 286.0, 396.0], [350.0, 236.0, 517.0, 308.0], [532.0, 235.0, 680.0, 420.0], [758.0, 572.0, 875.0, 738.0]]","[[13.0, 11.0, 873.0, 69.0]]","[[13.0, 423.0, 100.0, 500.0], [331.0, 378.0, 422.0, 520.0], [329.0, 377.0, 419.0, 518.0], [551.0, 524.0, 701.0, 658.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.7988, ""disgust"": 0.0826, ""anger"": 0.0468, ""fear"": 0.0265, ""sadness"": 0.0193, ""joy"": 0.0138, ""surprise"": 0.0121}"
bp_0_120_0,"if the sudanese authorities want me for questioning, they'll have to wait for a more favorable time!","['and, it is written in the sacred records of the wakandas, that there will come a day when a self-defiled creature of power shall enter the great vibranium mound and cause a never-ending sound of doom! on that day--']","[[76.0, 283.0, 286.0, 396.0], [350.0, 236.0, 517.0, 308.0], [532.0, 235.0, 680.0, 420.0], [758.0, 572.0, 875.0, 738.0]]","[[13.0, 11.0, 873.0, 69.0]]","[[13.0, 423.0, 100.0, 500.0], [331.0, 378.0, 422.0, 520.0], [329.0, 377.0, 419.0, 518.0], [551.0, 524.0, 701.0, 658.0]]",INFORM,0.625,0.5,"{""neutral"": 0.7949, ""anger"": 0.0723, ""joy"": 0.041, ""fear"": 0.0391, ""sadness"": 0.0261, ""surprise"": 0.0212, ""disgust"": 0.0054}"
bp_0_120_0,don't be a fool! we can shoot you for resisting arrest!,"['and, it is written in the sacred records of the wakandas, that there will come a day when a self-defiled creature of power shall enter the great vibranium mound and cause a never-ending sound of doom! on that day--']","[[76.0, 283.0, 286.0, 396.0], [350.0, 236.0, 517.0, 308.0], [532.0, 235.0, 680.0, 420.0], [758.0, 572.0, 875.0, 738.0]]","[[13.0, 11.0, 873.0, 69.0]]","[[13.0, 423.0, 100.0, 500.0], [331.0, 378.0, 422.0, 520.0], [329.0, 377.0, 419.0, 518.0], [551.0, 524.0, 701.0, 658.0]]",,-0.0625,0.0,"{""anger"": 0.7391, ""fear"": 0.1991, ""neutral"": 0.0188, ""disgust"": 0.0123, ""sadness"": 0.0106, ""joy"": 0.0104, ""surprise"": 0.0097}"
bp_0_121_2,to shot the black panther is to strike at the wind!,[],"[[5.0, 5.0, 177.0, 97.0]]",[],"[[104.0, 89.0, 183.0, 203.0]]",INFORM,-0.20833333333333331,0.43333333333333335,"{""anger"": 0.6352, ""fear"": 0.1602, ""surprise"": 0.1139, ""sadness"": 0.0379, ""neutral"": 0.0273, ""disgust"": 0.0165, ""joy"": 0.009}"
bp_0_122_5,those two will blister the air with some choice phrases when they awaken!,[],"[[4.0, 7.0, 181.0, 107.0], [266.0, 9.0, 420.0, 104.0]]",[],"[[222.0, 17.0, 289.0, 104.0], [222.0, 15.0, 287.0, 101.0]]",INFORM,0.0,0.0,"{""anger"": 0.8625, ""disgust"": 0.0575, ""neutral"": 0.0543, ""surprise"": 0.0091, ""sadness"": 0.0072, ""fear"": 0.0068, ""joy"": 0.0026}"
bp_0_122_5,but i'll be well out of earshot when that moment comes!,[],"[[4.0, 7.0, 181.0, 107.0], [266.0, 9.0, 420.0, 104.0]]",[],"[[222.0, 17.0, 289.0, 104.0], [222.0, 15.0, 287.0, 101.0]]",INFORM,0.0,0.0,"{""neutral"": 0.4868, ""joy"": 0.2386, ""surprise"": 0.0916, ""fear"": 0.0724, ""sadness"": 0.0608, ""anger"": 0.0419, ""disgust"": 0.008}"
bp_0_123_0,he's gone! jakarra's broken out of his fortified chamber!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",,-0.5,0.4,"{""surprise"": 0.6846, ""anger"": 0.1684, ""sadness"": 0.0803, ""neutral"": 0.0209, ""disgust"": 0.0181, ""fear"": 0.0143, ""joy"": 0.0134}"
bp_0_123_0,the cursed one has the power of fifty men!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",INFORM,0.0,0.0,"{""anger"": 0.426, ""surprise"": 0.276, ""disgust"": 0.1165, ""sadness"": 0.0978, ""neutral"": 0.0582, ""joy"": 0.0135, ""fear"": 0.012}"
bp_0_123_0,"i tried to warn the rulling family! but, they wouldn't listen!","['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",,0.0,0.0,"{""anger"": 0.505, ""sadness"": 0.429, ""surprise"": 0.0301, ""fear"": 0.0208, ""joy"": 0.0071, ""neutral"": 0.0054, ""disgust"": 0.0026}"
bp_0_123_0,their disdain for the old ways have opened the door to disaster! i pray that we have the force to stop this demon!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",,0.15625,0.2,"{""anger"": 0.9221, ""disgust"": 0.0359, ""neutral"": 0.0131, ""fear"": 0.0128, ""sadness"": 0.0089, ""surprise"": 0.0055, ""joy"": 0.0017}"
bp_0_123_0,the militia will do its best!,"['meanwhile, in the hidden domain of the panther cult...']","[[7.0, 51.0, 226.0, 129.0], [8.0, 132.0, 154.0, 206.0], [367.0, 3.0, 581.0, 75.0], [618.0, 2.0, 866.0, 104.0], [790.0, 91.0, 868.0, 190.0]]","[[6.0, 6.0, 308.0, 47.0]]","[[262.0, 54.0, 321.0, 109.0], [99.0, 166.0, 247.0, 384.0], [380.0, 81.0, 438.0, 153.0], [541.0, 69.0, 603.0, 131.0], [690.0, 102.0, 787.0, 228.0]]",INFORM,1.0,0.3,"{""anger"": 0.6491, ""neutral"": 0.1559, ""joy"": 0.1425, ""disgust"": 0.0194, ""fear"": 0.0156, ""surprise"": 0.0119, ""sadness"": 0.0057}"
bp_0_123_2,we should have disobeyed the ruling family and des-troyed that thing while it was in our hands! we should have destroyed it--!,[],"[[0.0, 3.0, 316.0, 105.0], [317.0, 4.0, 426.0, 100.0]]",[],"[[5.0, 107.0, 177.0, 322.0], [184.0, 154.0, 428.0, 414.0]]",INFORM,0.0,0.0,"{""anger"": 0.9293, ""disgust"": 0.0269, ""sadness"": 0.0162, ""surprise"": 0.0106, ""fear"": 0.0088, ""neutral"": 0.0056, ""joy"": 0.0026}"
bp_0_123_2,"it's too late for hindsight,jiru!",[],"[[0.0, 3.0, 316.0, 105.0], [317.0, 4.0, 426.0, 100.0]]",[],"[[5.0, 107.0, 177.0, 322.0], [184.0, 154.0, 428.0, 414.0]]",FEEDBACK,-0.375,0.6,"{""sadness"": 0.4499, ""surprise"": 0.2835, ""neutral"": 0.166, ""anger"": 0.0511, ""fear"": 0.0298, ""disgust"": 0.0115, ""joy"": 0.0082}"
bp_0_123_4,"stand by me, lady luck! a man needs you most when the road ahead looks clear!",[],"[[204.0, 7.0, 392.0, 106.0]]",[],"[[133.0, 85.0, 287.0, 254.0]]",,0.3125,0.44166666666666665,"{""neutral"": 0.5287, ""joy"": 0.284, ""anger"": 0.0782, ""surprise"": 0.0764, ""fear"": 0.0136, ""sadness"": 0.0133, ""disgust"": 0.0058}"
bp_0_124_3,"no--not its slave--but its brother! he goes to become ""one"" with the great mound!",[],"[[7.0, 1.0, 180.0, 153.0], [234.0, 2.0, 423.0, 65.0], [310.0, 65.0, 430.0, 185.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [249.0, 219.0, 298.0, 270.0], [381.0, 207.0, 432.0, 270.0]]",,1.0,0.75,"{""anger"": 0.6445, ""disgust"": 0.135, ""surprise"": 0.1063, ""neutral"": 0.0523, ""sadness"": 0.0227, ""joy"": 0.0221, ""fear"": 0.0171}"
bp_0_124_3,t'challa save us! that mustn't happen!,[],"[[7.0, 1.0, 180.0, 153.0], [234.0, 2.0, 423.0, 65.0], [310.0, 65.0, 430.0, 185.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [249.0, 219.0, 298.0, 270.0], [381.0, 207.0, 432.0, 270.0]]",,0.0,0.0,"{""anger"": 0.2938, ""surprise"": 0.2759, ""fear"": 0.1681, ""sadness"": 0.1612, ""neutral"": 0.0644, ""joy"": 0.0259, ""disgust"": 0.0106}"
bp_0_124_3,"if he reaches it, the ancient warnings will come to pass!",[],"[[7.0, 1.0, 180.0, 153.0], [234.0, 2.0, 423.0, 65.0], [310.0, 65.0, 430.0, 185.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [249.0, 219.0, 298.0, 270.0], [381.0, 207.0, 432.0, 270.0]]",INFORM,0.0,0.0,"{""anger"": 0.3212, ""fear"": 0.3037, ""neutral"": 0.26, ""joy"": 0.0423, ""surprise"": 0.0404, ""sadness"": 0.0198, ""disgust"": 0.0125}"
bp_0_125_1,"when i gave the order to isolate jakarra for study, i knew there were risks involved --",[],"[[4.0, 4.0, 210.0, 119.0], [4.0, 122.0, 260.0, 191.0], [214.0, 6.0, 423.0, 104.0]]",[],"[[136.0, 222.0, 189.0, 267.0], [134.0, 224.0, 189.0, 269.0], [267.0, 109.0, 421.0, 394.0]]",INFORM,0.0,0.0,"{""fear"": 0.8361, ""anger"": 0.0572, ""neutral"": 0.0486, ""sadness"": 0.0292, ""disgust"": 0.0167, ""joy"": 0.0069, ""surprise"": 0.0054}"
bp_0_125_1,-- but to kill him would've violated my oath as a doctor!,[],"[[4.0, 4.0, 210.0, 119.0], [4.0, 122.0, 260.0, 191.0], [214.0, 6.0, 423.0, 104.0]]",[],"[[136.0, 222.0, 189.0, 267.0], [134.0, 224.0, 189.0, 269.0], [267.0, 109.0, 421.0, 394.0]]",INFORM,0.0,0.0,"{""anger"": 0.8802, ""disgust"": 0.0779, ""fear"": 0.0222, ""sadness"": 0.0069, ""surprise"": 0.0063, ""neutral"": 0.005, ""joy"": 0.0015}"
bp_0_125_1,did you also consider yout duty as a member of the ruling family?,[],"[[4.0, 4.0, 210.0, 119.0], [4.0, 122.0, 260.0, 191.0], [214.0, 6.0, 423.0, 104.0]]",[],"[[136.0, 222.0, 189.0, 267.0], [134.0, 224.0, 189.0, 269.0], [267.0, 109.0, 421.0, 394.0]]",YES-NO_QUESTION,0.0,0.0,"{""neutral"": 0.7277, ""surprise"": 0.198, ""sadness"": 0.0205, ""anger"": 0.0192, ""disgust"": 0.0185, ""fear"": 0.0115, ""joy"": 0.0045}"
bp_0_125_3,the vibranium change has given jakarra a new advantage! he's invulnerable to our weapons!,[],"[[10.0, 5.0, 294.0, 84.0], [134.0, 87.0, 284.0, 192.0], [300.0, 2.0, 427.0, 84.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.2130681818181818,0.45454545454545453,"{""neutral"": 0.4068, ""surprise"": 0.3588, ""joy"": 0.1081, ""anger"": 0.0785, ""disgust"": 0.0236, ""sadness"": 0.0143, ""fear"": 0.0098}"
bp_0_125_3,and that's not the only change!watch his hands!,[],"[[10.0, 5.0, 294.0, 84.0], [134.0, 87.0, 284.0, 192.0], [300.0, 2.0, 427.0, 84.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,1.0,"{""surprise"": 0.6531, ""neutral"": 0.1589, ""anger"": 0.092, ""joy"": 0.0533, ""sadness"": 0.0309, ""fear"": 0.0075, ""disgust"": 0.0043}"
bp_0_125_3,his palms are glowing like white got coals!,[],"[[10.0, 5.0, 294.0, 84.0], [134.0, 87.0, 284.0, 192.0], [300.0, 2.0, 427.0, 84.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0,"{""surprise"": 0.5939, ""anger"": 0.2276, ""neutral"": 0.0931, ""joy"": 0.0501, ""disgust"": 0.0182, ""sadness"": 0.0125, ""fear"": 0.0046}"
bp_0_126_1,"from an intensive study of microscopic samples of jakarra's tissue, i was able to make a chemical breakdown of the vibranium infection!",[],"[[157.0, 5.0, 429.0, 129.0]]",[],"[[6.0, 7.0, 151.0, 142.0]]",INFORM,0.625,0.625,"{""disgust"": 0.461, ""surprise"": 0.2429, ""neutral"": 0.1334, ""anger"": 0.0737, ""fear"": 0.0468, ""joy"": 0.0283, ""sadness"": 0.014}"
bp_0_126_3,"you're also ruling panthers! --and despite this fact, you must move while hope remains!",[],"[[4.0, 6.0, 205.0, 124.0], [217.0, 3.0, 420.0, 151.0]]",[],"[[15.0, 138.0, 129.0, 293.0], [192.0, 143.0, 388.0, 364.0]]",,0.0,0.0,"{""neutral"": 0.437, ""surprise"": 0.2786, ""anger"": 0.1466, ""joy"": 0.0695, ""sadness"": 0.0331, ""disgust"": 0.0266, ""fear"": 0.0086}"
bp_0_126_3,that's the good news! we've got one slim chance to avert this catastrophe: my anti-sonic toxin!!,[],"[[4.0, 6.0, 205.0, 124.0], [217.0, 3.0, 420.0, 151.0]]",[],"[[15.0, 138.0, 129.0, 293.0], [192.0, 143.0, 388.0, 364.0]]",,1.0,0.6000000000000001,"{""joy"": 0.7246, ""neutral"": 0.233, ""surprise"": 0.0135, ""fear"": 0.0127, ""anger"": 0.0068, ""sadness"": 0.0051, ""disgust"": 0.0043}"
bp_0_128_3,"open your granite jaws, great pather! -- and take a wandering cub to the safety of your heart!","[""t'challa transmits a radio signal on a frequency given only to wakandan pilots...""]","[[3.0, 96.0, 199.0, 240.0]]","[[2.0, 5.0, 246.0, 81.0]]","[[139.0, 279.0, 151.0, 287.0]]",,0.5,0.625,"{""anger"": 0.4959, ""neutral"": 0.2438, ""disgust"": 0.1001, ""sadness"": 0.0673, ""fear"": 0.0667, ""joy"": 0.0154, ""surprise"": 0.0107}"
bp_0_129_0,keep moving!keep moving!the militia must have room to maneuver!,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.0,0.0,"{""anger"": 0.3817, ""neutral"": 0.2434, ""joy"": 0.2336, ""surprise"": 0.0845, ""sadness"": 0.0346, ""fear"": 0.0167, ""disgust"": 0.0055}"
bp_0_129_0,they'll never stop jakarra!,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",INFORM,0.0,0.0,"{""anger"": 0.8941, ""fear"": 0.0416, ""neutral"": 0.037, ""joy"": 0.0088, ""surprise"": 0.0073, ""disgust"": 0.0056, ""sadness"": 0.0056}"
bp_0_129_0,"hurry, children!he's comming this way","[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.0,0.0,"{""neutral"": 0.4198, ""joy"": 0.4081, ""anger"": 0.086, ""surprise"": 0.036, ""sadness"": 0.0267, ""disgust"": 0.0183, ""fear"": 0.0051}"
bp_0_129_0,the black panther should be here!where is he when his people have need of his mighty arm!??,"[""but t'challa is unaware of the desperate situation that lies before him...""]","[[4.0, 52.0, 186.0, 142.0], [202.0, 124.0, 343.0, 181.0], [384.0, 45.0, 500.0, 166.0], [610.0, 7.0, 848.0, 93.0]]","[[2.0, 3.0, 459.0, 45.0]]","[[43.0, 148.0, 104.0, 196.0], [226.0, 191.0, 256.0, 219.0], [384.0, 157.0, 442.0, 224.0], [519.0, 169.0, 563.0, 211.0]]",,0.16666666666666669,0.6666666666666667,"{""surprise"": 0.5432, ""anger"": 0.2363, ""neutral"": 0.0767, ""sadness"": 0.0647, ""joy"": 0.0453, ""disgust"": 0.0181, ""fear"": 0.0157}"
bp_0_129_1,never mind those civilians! get the special squad up here on the double!,[],"[[7.0, 5.0, 225.0, 104.0], [233.0, 3.0, 431.0, 104.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [312.0, 137.0, 432.0, 307.0]]",,0.17857142857142858,0.2857142857142857,"{""anger"": 0.4589, ""neutral"": 0.2084, ""joy"": 0.1996, ""surprise"": 0.0806, ""disgust"": 0.0233, ""sadness"": 0.0166, ""fear"": 0.0126}"
