dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
"[""that creature wouldn't be on our hands if it weren't for zanda's meddling -- and her insatiable greed!!"", ""you horrible little ant! when this is over -- i'll -- i'll --!!"", ""save it! we're gliding into africa!!""]",[],bp_0_21_0,"[[9.0, 8.0, 226.0, 139.0], [231.0, 9.0, 460.0, 71.0], [268.0, 86.0, 375.0, 183.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [117.0, 149.0, 215.0, 247.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""you must have read your map wrong! we'll crash into that mountain wall if i don't pull up the nose of this plane"", ""no! i'm never wrong!"", ""it is imperative that we maintain this precise altitude!""]","['suddenly, the sky is blotted out by a great wall of granite which looms in the path of the onrushing multi-plane...']",bp_0_21_2,"[[10.0, 275.0, 201.0, 462.0], [336.0, 318.0, 455.0, 384.0], [303.0, 385.0, 455.0, 513.0]]","[[29.0, 23.0, 406.0, 102.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""disappoint you! but id probably give you\tindigestion!""]",[],0_21_4,"[[7.0, 0.0, 201.0, 127.0]]",[],"[[124.0, 284.0, 175.0, 320.0]]"
"[""we did it, by george! we're alive!"", ""you're infallible, mister little!""]","['mister little, as always, proves himself right! At the moment of impact, the mountain wall slides open to receive the speeding craft within a huge stone corridor...']",bp_0_22_3,"[[127.0, 106.0, 211.0, 196.0], [291.0, 124.0, 417.0, 203.0]]","[[4.0, 4.0, 444.0, 98.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""as a collecting enthusiast, i bow to a clever but unscrupulous colleague!"", ""i lost five good mechanics before i learned the secret!"", ""postpone the small talk! we've got to get on with the search!""]",[],bp_0_26_0,"[[7.0, 7.0, 191.0, 97.0], [59.0, 121.0, 207.0, 219.0], [338.0, 7.0, 455.0, 156.0]]",[],"[[103.0, 237.0, 170.0, 314.0], [223.0, 27.0, 291.0, 96.0], [302.0, 238.0, 464.0, 458.0]]"
"[""foolish fellow! you acted before i could warn you! king solomon's tomb is secured by complex forces"", ""high voltage forces i'd say! if not for my protective gloves, i'd be dead at this moment!""]",[],bp_0_26_1,"[[9.0, 7.0, 205.0, 132.0], [240.0, 6.0, 448.0, 118.0]]",[],"[[12.0, 239.0, 118.0, 399.0], [184.0, 102.0, 319.0, 269.0]]"
"[""i-it's certainly dark in there-!"", ""i can't see a thing!""]","['realizing the necessity for caution, the black panther slowly enters the adjoining chamber...']",bp_0_26_2,"[[290.0, 77.0, 458.0, 119.0], [363.0, 118.0, 436.0, 220.0]]","[[4.0, 5.0, 456.0, 65.0]]","[[105.0, 130.0, 344.0, 462.0], [103.0, 129.0, 342.0, 460.0]]"
"[""you fools are wasting precious time! that's and ancient wizards lock! i have one in my collection of rare artifacts!"", ""that's fine, princess... but, can you open it!?"", ""a fair question... wouldn't you say so, my dear zanda?""]",[],bp_0_26_3,"[[17.0, 12.0, 206.0, 160.0], [302.0, 10.0, 429.0, 82.0], [344.0, 107.0, 444.0, 233.0]]",[],"[[21.0, 104.0, 101.0, 453.0], [227.0, 105.0, 302.0, 194.0], [301.0, 276.0, 397.0, 387.0]]"
"[""she did it!the door is opening!we've got it made!"", ""well bless my stars!!the lady is not without talent, after all!""]",[],bp_0_26_5,"[[6.0, 6.0, 184.0, 85.0], [304.0, 1.0, 452.0, 128.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""it must be done! i've got to put this behemoth down!""]",[],bp_0_27_4,"[[293.0, 20.0, 448.0, 117.0]]",[],"[[182.0, 52.0, 299.0, 222.0]]"
"[""thats just what i was going to ask you! wh where did you get this ? wh who are you ?"", ""billions is the name!joshua t. billions! this is just part of a treasure i buried on amos island back in my seafaring days!""]",[],0_27_5,"[[16.0, 1.0, 291.0, 133.0], [268.0, 2.0, 591.0, 164.0]]",[],"[[256.0, 284.0, 364.0, 408.0], [480.0, 225.0, 563.0, 346.0]]"
"[""i'll--eradicate--you!--like--vermin--!"", ""yeoow!!""]",['mister little backtracks slowly. then ne breaks into a run...'],bp_0_28_0,"[[181.0, 41.0, 355.0, 99.0], [287.0, 102.0, 415.0, 135.0]]","[[7.0, 6.0, 455.0, 64.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""you-! you did -- this -- to -- me--! little animal--!"", ""i-it was only meant to calm you, sir-- so we could-- heh heh --communicate-!"", ""i'm afreaid he wasn't too thrilled by that reply!""]",[],bp_0_28_2,"[[5.0, 2.0, 170.0, 113.0], [220.0, 5.0, 456.0, 86.0], [275.0, 93.0, 438.0, 192.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [136.0, 67.0, 201.0, 129.0], [136.0, 66.0, 200.0, 129.0]]"
"[""the odds against the black panther are formidable! if he's defeated, we'll be trapped here--"", ""it's time to take a risk!-- an extremely chancy risk!-- but, it could work in our favor!""]",[],bp_0_28_3,"[[55.0, 6.0, 359.0, 79.0], [199.0, 84.0, 422.0, 202.0]]",[],"[[138.0, 165.0, 277.0, 295.0], [137.0, 164.0, 274.0, 294.0]]"
"[""what's this all about, mister little? i didn't pursue that man because i sense that his capture is certain -- because he's a frightened stranger among us."", ""because he's the real mccoy my boy! a living warrior plucked from antiquity and transplanted this century!""]",[],bp_0_2_1,"[[5.0, 2.0, 455.0, 83.0], [229.0, 113.0, 442.0, 245.0]]",[],"[[62.0, 109.0, 199.0, 258.0], [321.0, 289.0, 427.0, 361.0]]"
"[""get down. i said!""]",[],bp_0_30_0,"[[18.0, 53.0, 185.0, 113.0]]",[],"[[411.0, 199.0, 480.0, 272.0]]"
"[""fools! they've only exchanged one form of danger for another..."", ""bothersome--fleas--! you--won't--escape--this--time!"", ""got any new ideas, mister little? we may only have time for one more!"", ""w-we can't die, now!--not when we're so close to our goal-!""]",['but there is still another danger to be reckoned with! -- perhaps a greater menace anything the ancient past could unleash...'],bp_0_31_0,"[[62.0, 138.0, 228.0, 246.0], [428.0, 1.0, 619.0, 86.0], [684.0, 4.0, 881.0, 81.0], [760.0, 103.0, 881.0, 181.0]]","[[2.0, 4.0, 326.0, 99.0]]","[[3.0, 267.0, 74.0, 346.0], [268.0, 43.0, 466.0, 297.0], [684.0, 130.0, 764.0, 205.0], [857.0, 204.0, 881.0, 265.0]]"
"[""i'll stop him!"", ""zanda!!"", ""drop it and run!"", ""he's got a disintegrator eye in the back of his head!""]",['princess zanda suddenly datrs from hiding. she holds a large stone high above her head...'],bp_0_31_1,"[[3.0, 74.0, 74.0, 138.0], [86.0, 85.0, 177.0, 118.0], [181.0, 75.0, 238.0, 152.0], [240.0, 73.0, 418.0, 148.0]]","[[5.0, 5.0, 410.0, 66.0]]","[[23.0, 243.0, 111.0, 324.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""the treasure!nothing can keep me from it!"", ""i-it's all there!"", ""--for the taking!"", ""forget your greed!"", ""if our friend here regains his full faculties, we're doomed!""]","['it is a sight seen by few others in the course of passing centuries. although the survivors boasted of their claims to the marvels within the crypt, they soon joined their predecessors in death-- a fate destined for all defilers of the crypt! the black panther and his companions risk another blast to answer the irresistible attraction of the treasure...']",bp_0_32_0,"[[92.0, 814.0, 231.0, 920.0], [286.0, 637.0, 370.0, 711.0], [416.0, 664.0, 500.0, 739.0], [598.0, 785.0, 698.0, 861.0], [645.0, 828.0, 820.0, 923.0]]","[[4.0, 7.0, 759.0, 121.0]]","[[289.0, 827.0, 325.0, 861.0], [375.0, 706.0, 403.0, 732.0], [375.0, 706.0, 405.0, 734.0], [535.0, 786.0, 569.0, 827.0], [536.0, 789.0, 568.0, 823.0]]"
"[""Curse this thing from the ages to come!""]","['even as it destroys the stone, the deadly disintegrating ray strikes a far wall and continues its terrifying work ...']",bp_0_32_1,"[[74.0, 357.0, 224.0, 443.0]]","[[5.0, 5.0, 461.0, 63.0]]","[[277.0, 399.0, 319.0, 438.0]]"
"[""diamonds, pearls, jeweled crowns and cups of gold! there is enough treasure here to random a hundred kingdoms!"", ""by the stars! each ertifact in this crypt is of priceless value!"", ""have you two gone mad!? don't you realize that death is at our very heels!?"", ""we've got work to do-!""]",[],bp_0_33_0,"[[3.0, 3.0, 317.0, 102.0], [425.0, 5.0, 597.0, 129.0], [623.0, 4.0, 936.0, 76.0], [832.0, 68.0, 937.0, 128.0]]",[],"[[94.0, 91.0, 154.0, 149.0], [424.0, 122.0, 515.0, 275.0], [767.0, 53.0, 818.0, 124.0], [767.0, 52.0, 816.0, 123.0]]"
"[""ugh--!"", ""let's make tracks!""]",['a grim reminder comes a split second later! the chamber is rocked by a sharp explosion'],bp_0_33_3,"[[142.0, 75.0, 216.0, 102.0], [293.0, 147.0, 380.0, 212.0]]","[[6.0, 4.0, 423.0, 63.0]]","[[79.0, 203.0, 136.0, 245.0], [372.0, 250.0, 463.0, 397.0]]"
"[""i-it ins't fair! that thing will destroy everything!"", ""not if we can find the twin to the brass frog mister little carries on his person!""]","['assisting hiw two stunned companions, the black panther retreats inte the inner recesses of the treasure chamber...']",bp_0_33_4,"[[45.0, 78.0, 202.0, 142.0], [244.0, 75.0, 446.0, 161.0]]","[[10.0, 6.0, 458.0, 65.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""we did it none too soon! there were only seconds to spare!"", ""flashing comets!! this was too close for comfort!!"", ""our lives meant nothing to him! we would have died like insects!"", ""let's face it. the man belonged to another time-- another place--! let's hope that he stays there!""]",[],bp_0_34_0,"[[6.0, 8.0, 176.0, 102.0], [4.0, 126.0, 109.0, 250.0], [186.0, 2.0, 349.0, 124.0], [392.0, 4.0, 620.0, 143.0]]",[],"[[47.0, 323.0, 201.0, 477.0], [47.0, 323.0, 201.0, 471.0], [134.0, 140.0, 218.0, 238.0], [359.0, 69.0, 490.0, 236.0]]"
"[""he's not going to make it! our only chance may be to run!"", ""what are you up to now!?"", ""i'm testing another of these objects! don't interfere, princess zanda!""]",[],bp_0_35_2,"[[1.0, 1.0, 183.0, 79.0], [100.0, 80.0, 209.0, 181.0], [197.0, 2.0, 439.0, 95.0]]",[],"[[12.0, 103.0, 118.0, 225.0], [9.0, 102.0, 118.0, 223.0], [158.0, 94.0, 353.0, 318.0]]"
"[""poor girl! no wonder shes shy and retiring!""]",[],bp_0_35_3,"[[37.0, 26.0, 318.0, 129.0]]",[],"[[114.0, 296.0, 304.0, 554.0]]"
"[""i'm afraid they're gone for good!"", ""don't give up so easily, sir! you've got woozy winks, one-man bureau of missing persons at your service!""]",[],0_35_4,"[[66.0, 14.0, 274.0, 107.0], [207.0, 14.0, 483.0, 181.0]]",[],"[[134.0, 159.0, 229.0, 286.0], [270.0, 205.0, 386.0, 351.0]]"
"[""hasn't it sunk into your clouded minds that this plice is one big mine field?!! each ornament here may strike us with lethal force at any given moment!"", ""each of us must help the others keep their head!""]",[],bp_0_36_0,"[[9.0, 6.0, 366.0, 217.0], [289.0, 62.0, 387.0, 202.0]]",[],"[[85.0, 79.0, 314.0, 311.0], [85.0, 79.0, 314.0, 308.0]]"
"[""see here, young fellow! you've no right to snatch that artifact! it's mine -- by right of possession!"", ""you two collectors have meddled enough with the objects in this tomb!""]",[],bp_0_36_4,"[[5.0, 4.0, 171.0, 154.0], [284.0, 3.0, 425.0, 130.0]]",[],"[[12.0, 203.0, 195.0, 376.0], [203.0, 24.0, 304.0, 166.0]]"
"[""yes, that's so! abner little is prone to the collector's syndrone but he does keep his word!"", ""well, i made no such promise! i claim them as mine!""]",[],bp_0_37_2,"[[4.0, 5.0, 191.0, 123.0], [200.0, 8.0, 403.0, 82.0]]",[],"[[14.0, 131.0, 148.0, 283.0], [290.0, 61.0, 403.0, 171.0]]"
"[""there! it can be nothing more than the chariot itself! if we can make it work...!"", ""why not! everything works only too well in this tomb!""]","['with no choice but to blindly seek escape, the black panther obeys mister little and finds the chamber...']",bp_0_38_0,"[[4.0, 71.0, 176.0, 192.0], [229.0, 63.0, 444.0, 124.0]]","[[3.0, 3.0, 512.0, 58.0]]","[[50.0, 245.0, 95.0, 291.0], [168.0, 119.0, 215.0, 149.0]]"
"[""don't crowd me, mister little! i don't know what this thing can do!"", ""if i push the wrong button, i could possibly blow us and this wagon to kingdom come!"", ""however, time is short! here we go!!""]",[],bp_0_38_1,"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]"
"[""the ancient builders were too proud to leave an inoperable object behind them! this thing is ready to run! i can sense it!"", ""there are just two hand bars with a button on each..."", ""push one of the buttons!""]",[],bp_0_38_3,"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]"
"[""i pay my army of servitors well! they are always on hand when they're needed!"", ""you-you scheming female! you intended to hijack whatever we found in the burial chamber!""]",[],bp_0_39_0,"[[10.0, 0.0, 296.0, 81.0], [200.0, 90.0, 415.0, 207.0]]",[],"[[19.0, 55.0, 111.0, 156.0], [193.0, 267.0, 387.0, 430.0]]"
"[""but you must see this through, my friend! i don't intend to keep the brass frog. it must be returned to its original resting place--king solomon's burial chamber!!"", ""w-what!? you've gone crazy, mister little! an army of fools has died following that fairy tale!!""]",[],bp_0_3_3,"[[12.0, 9.0, 311.0, 131.0], [275.0, 246.0, 457.0, 366.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""ah i feel better already! now for a brisk walk to calm my jangled nerves!""]",[],bp_0_3_4,"[[16.0, 35.0, 328.0, 160.0]]",[],"[[187.0, 233.0, 254.0, 295.0]]"
"[""is something wrong with the chariot?"", ""yes...what's all this pushing and shoving about? have you gone mad!?"", ""this old tub is making engine noises i don't like! now follow the princess! there's not much time!""]",[],bp_0_40_0,"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]"
"[""this is some kinda trick!"", ""if what i suspect is true... this may be my last one!""]",[],bp_0_40_3,"[[4.0, 19.0, 90.0, 125.0], [140.0, 4.0, 328.0, 81.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [186.0, 96.0, 245.0, 174.0]]"
"[""i've had a fantastic time in your company, mister little, but i think it's time that i moved on to other pursuits."", ""does princess zanda know that you're checking out of these plush diggings?""]","['days later, at the royal palace in the exotic capital of narobia...']",bp_0_41_0,"[[397.0, 7.0, 642.0, 100.0], [684.0, 7.0, 864.0, 93.0]]","[[8.0, 4.0, 215.0, 79.0]]","[[229.0, 0.0, 359.0, 51.0], [581.0, 134.0, 640.0, 199.0]]"
"[""hundreds of years ago, his clan was driven into exile to an area so remote it was not discovered until this day! the capture of the samurai by one of my raiding parties revealed what the collectors have always suspected!"", ""the collectors, eh? stop right there! i'll have no part in your schemes!"", ""silence!""]",[],bp_0_42_0,"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""i'm not in the mood to listen to anything... except the word goodbye!"", ""i've had all i can take of this place!"", ""not yet, panther! we didn't test you without reason! you will stay and listen to us!"", ""that was a real samurai you fought! his kind still exists!""]",[],bp_0_42_3,"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]"
"[""very well... i shall leave you to your silly old map! goodbye, mister little!"", ""wait, black panther! this map is authentic! the samurai city is not a myth!""]",[],bp_0_43_1,"[[7.0, 8.0, 233.0, 81.0], [283.0, 25.0, 429.0, 180.0]]",[],"[[109.0, 72.0, 194.0, 210.0], [342.0, 170.0, 407.0, 234.0]]"
"[""and if you intend to include me in your plans, i'd advise you to forget it!"", ""as a leader of your people you should learn more about the uses of power, t'challa!""]",[],bp_0_45_1,"[[4.0, 6.0, 263.0, 113.0], [281.0, 7.0, 460.0, 150.0]]",[],"[[106.0, 52.0, 174.0, 127.0], [269.0, 67.0, 339.0, 140.0]]"
"[""it's real enough! this samurai's body will soon join the other oddities that grace my collection!"", ""cold blooped female!!""]",[],bp_0_45_3,"[[20.0, 8.0, 261.0, 101.0], [311.0, 8.0, 425.0, 71.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""it's your weird band of collectors who should be kept as curiousities in these tanks! you're no longer human!"", ""oh, we're human, all right! none of us look forward to eventual death!""]",[],bp_0_45_4,"[[16.0, 6.0, 269.0, 115.0], [293.0, 6.0, 451.0, 137.0]]",[],"[[106.0, 169.0, 233.0, 312.0], [249.0, 119.0, 371.0, 220.0]]"
"[""i can do that --with one such as you!"", ""can you??can you really give, instead of take!?""]",[],bp_0_46_2,"[[4.0, 3.0, 173.0, 74.0], [222.0, 6.0, 421.0, 83.0]]",[],"[[46.0, 87.0, 220.0, 456.0], [189.0, 86.0, 453.0, 452.0]]"
"[""i speak of a first strike, panther! i speak of a nuclear attack which will your peace lovers off the world map!"", ""y-you would dare resort to this!?"", ""take it from abner little, young fellow-- zanda will stop at nothing to get what she wants""]","[""to t'challa's astonishment, a great missile rises from its silo...""]",bp_0_48_0,"[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""this is the true meaning of power! as ruler of an oil-rich emirate, i have the means to enforce my every wish!"", ""do my bidding--"", ""--or the wakandas cease to exist!!"", ""my people ... held hostage -- by a group of mad collectors! a strange destiny indeed!""]",[],bp_0_48_1,"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]"
"[""and you, mister little?! most noble friend and companion... you knew about this!!?"", ""do it, panther! not because you have no choice.. do it because men say it can't be done!"", ""you and i shall seek and find the water of immortality!!""]",[],bp_0_48_2,"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]"
"[""but as long as we're commited, let us make the most of this bold venture!"", ""huh! a flight to nowhere -- a land of old stones and bones!""]",[],bp_0_49_4,"[[7.0, 8.0, 221.0, 106.0], [264.0, 6.0, 444.0, 100.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""i -- i think he intends to snatch this copter out of the air!!""]",['the pursuer closes rapidly with his prey! huge doors open in the mouth of the mystery plane...'],bp_0_4_0,"[[243.0, 516.0, 471.0, 640.0]]","[[3.0, 5.0, 266.0, 108.0]]","[[547.0, 498.0, 694.0, 631.0]]"
"[""wh-what's happening!? this craft has suddenly become as hot as a furnace!"", ""look trough the window!!"", ""we're on fire!!""]",[],bp_0_50_3,"[[4.0, 6.0, 197.0, 148.0], [222.0, 3.0, 331.0, 102.0], [371.0, 18.0, 449.0, 85.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""see here, collector! i'm cold and wet and miserable--and scarcely in the mood for further conversation!"", ""ulp!! y-you dont't--understand--!""]",[],bp_0_51_0,"[[14.0, 8.0, 185.0, 168.0], [264.0, 9.0, 452.0, 66.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [207.0, 101.0, 379.0, 267.0]]"
