img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
bp_2_221_3,"[""<INFORM i should have told you about school-- about t'challa and me.>"", '<INFORM ross-- it was a long time ago.>']",[],"[[16.0, 15.0, 155.0, 82.0], [131.0, 75.0, 214.0, 129.0]]",[],"[[248.0, 66.0, 284.0, 104.0], [248.0, 67.0, 281.0, 104.0]]"
bp_2_222_5,"[""<INFORM ... i'll kill you... you ...>""]",[],"[[130.0, 8.0, 250.0, 80.0]]",[],"[[27.0, 44.0, 152.0, 178.0]]"
bp_2_222_8,['<NOT_CLASSIFIABLE you-- son of a--!!>'],[],"[[59.0, 36.0, 119.0, 79.0]]",[],"[[38.0, 273.0, 86.0, 305.0]]"
bp_2_223_0,"['<ORDER -- take it like a man.>', ""<INFORM y'know, for a tall guy raised in harlem -- you play ball like a girl.>"", '<INFORM all that muscle makes your trip over your own feet.>', ""<INFORM makes me wonder how you managed to beat t'challa so many times.>"", '<FEEDBACK every time.>', '<FEEDBACK whatever.>']",[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]"
bp_2_223_1,"[""<INFORM y'know -- -- i don't think i like you.>"", ""<NOT_CLASSIFIABLE c'mon, erik killmonger -- big chief n'jadaka -- the michael milken of the african continent -- toughest guy in town -->""]",[],"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_227_0,"['<YES-NO_QUESTION you got any tuna?>', '<FEEDBACK pantry.>', ""<INFORM think i'll grab a sandwich.> <YES-NO_QUESTION you want -- ?>"", '<FEEDBACK sure.>']",[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]"
bp_2_227_2,"['<FEEDBACK not in the mood, queen.>', '<ORDER look at me!> <INFORM at what they made me wear!>', '<YES-NO_QUESTION does ""dora milaje"" mean ""ready for cocktail party at all times""?*>']","['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]"
bp_2_228_0,['<BACKCHANNEL ghaaaaaahhh--> <ORDER put me downnn--!!>'],"['--tends to fold like a cheap suit the minute you take their toys away.', 'the client was just a tad obsessed, which, depending on which side of the good guy/dirtbag fence you were on--', '--made this the ultimate good news/bad news situation.']","[[117.0, 117.0, 267.0, 169.0]]","[[10.0, 24.0, 206.0, 78.0], [213.0, 806.0, 463.0, 878.0], [628.0, 903.0, 846.0, 946.0]]","[[231.0, 241.0, 315.0, 317.0]]"
bp_2_230_4,"['<INFORM -- remember, here in america, you are not to kill.>']",[],"[[263.0, 4.0, 443.0, 62.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_231_2,"['<YES-NO_QUESTION ""grown""?!> <INFORM i\'m only 16, gramps.>', '<INFORM in our culture, you would be married by now!> <INFORM we do not infantilize our young!>', '<FEEDBACK ... obviously ...>', '<ORDER and you shall address me as mama!>']",[],"[[279.0, 9.0, 383.0, 56.0], [314.0, 56.0, 472.0, 137.0], [329.0, 153.0, 451.0, 188.0], [643.0, 36.0, 769.0, 83.0]]",[],"[[512.0, 58.0, 614.0, 170.0], [180.0, 74.0, 252.0, 148.0], [517.0, 62.0, 606.0, 161.0], [182.0, 76.0, 246.0, 143.0]]"
bp_2_232_1,"[""<OR_QUESTION let's see... do i feel like tribal or tribal--?>"", '<WHY_QUESTION whose closet am i digging through --?>', '<INFORM yours.> <INFORM you will find they are all in your size-->', '<YES-NO_QUESTION realy--?> <INFORM well--i may have found somethink i like-->']",[],"[[54.0, 4.0, 213.0, 52.0], [128.0, 58.0, 295.0, 111.0], [170.0, 124.0, 283.0, 210.0], [128.0, 391.0, 283.0, 457.0]]",[],"[[323.0, 86.0, 405.0, 193.0], [321.0, 86.0, 403.0, 193.0], [-1.0, -1.0, -1.0, -1.0], [322.0, 86.0, 402.0, 191.0]]"
bp_2_232_2,"['<FEEDBACK whatever.>', ""<INFORM hey here's an idea...>"", ""<INFORM y'know, with a little bit of work--we might actually be onto something here...>""]",[],"[[41.0, 5.0, 128.0, 25.0], [137.0, 4.0, 232.0, 47.0], [31.0, 50.0, 190.0, 130.0]]",[],"[[2.0, 128.0, 269.0, 479.0], [2.0, 127.0, 269.0, 478.0], [2.0, 127.0, 268.0, 478.0]]"
bp_2_233_0,"[""<INFORM that's the third phone today.>"", ""<POLITENESS_FORMULA please tell me you've found something.>"", '<INFORM ross -- if you act as an agent of a foreign power -- it can be viewed as, well, treason --><INFORM -- you can be denied u.s. citizenship.> <INFORM you need to see the king.>', '<NOT_CLASSIFIABLE beloved...>']","['easier said than done.', 'having recently lost a tribal challenge to his worst enemy, the king had retreated to the implausible labyrinth beneath central wakanda --', '-- a place he called the techno-jungle.', 'no one knew for sure exactly where he was, or what he was doing.', ""so it was actually much later that i found out he'd run into an old friend...""]","[[234.0, 18.0, 376.0, 80.0], [559.0, 6.0, 713.0, 75.0], [722.0, 21.0, 915.0, 239.0], [534.0, 640.0, 649.0, 690.0]]","[[46.0, 275.0, 215.0, 306.0], [181.0, 316.0, 462.0, 390.0], [340.0, 385.0, 511.0, 432.0], [533.0, 288.0, 817.0, 329.0], [716.0, 327.0, 910.0, 386.0]]","[[413.0, 23.0, 547.0, 164.0], [-1.0, -1.0, -1.0, -1.0], [412.0, 20.0, 546.0, 162.0], [622.0, 472.0, 696.0, 550.0]]"
bp_2_233_1,"['<INFORM yeah, well, get me the president-- after all, i was action on his orders!>', '<INFORM no, not that president, the old one-->']","[""i'd just been stripped of my american citizenship. Which, of course, was impossible...""]","[[31.0, 323.0, 169.0, 412.0], [111.0, 412.0, 197.0, 486.0]]","[[6.0, 7.0, 244.0, 71.0]]","[[285.0, 186.0, 353.0, 261.0], [283.0, 184.0, 355.0, 263.0]]"
bp_2_234_2,"['<INFORM i have sinned gaginst you, my lord>', '<INFORM i intend to go on sinning>', '<INFORM until you are finally mine and mine alone>']",[],"[[19.0, 1.0, 142.0, 50.0], [108.0, 53.0, 202.0, 95.0], [149.0, 100.0, 279.0, 161.0]]",[],"[[80.0, 220.0, 171.0, 345.0], [78.0, 217.0, 168.0, 340.0], [78.0, 219.0, 167.0, 337.0]]"
bp_2_235_0,"[""<GREET your highness--> <INFORM --you've got to help me with this--!>"", '<FEEDBACK to blazes with all of you--!!> <ORDER i want achebe-- now!!!>', ""<FEEDBACK c'mon, t'challa... let me kill him.> <POLITENESS_FORMULA please.>"", ""<INFORM you've got to call the state department> <OFFER -- get this cleared up--!!> <INFORM nikki -- nobody said this job would be permanent!!>"", '<ORDER ross--calm down-->', '<FEEDBACK i least of all-->', ""<INFORM --w'kabi, your true regent!> <INFORM my lord, this travesty with the american has gone on far too long!>"", '<YES-NO_QUESTION you--?!> <YES-NO_QUESTION hunter?> <YES-NO_QUESTION kill me?>', '<FEEDBACK in a heart-beat.> <FEEDBACK on my lunch break.>']",[],"[[71.0, 18.0, 272.0, 125.0], [568.0, 14.0, 739.0, 131.0], [731.0, 91.0, 850.0, 206.0], [29.0, 345.0, 331.0, 430.0], [142.0, 401.0, 236.0, 458.0], [317.0, 363.0, 407.0, 425.0], [444.0, 349.0, 704.0, 440.0], [492.0, 417.0, 629.0, 486.0], [530.0, 484.0, 623.0, 601.0]]",[],"[[288.0, 64.0, 392.0, 188.0], [540.0, 134.0, 613.0, 211.0], [621.0, 181.0, 680.0, 249.0], [67.0, 476.0, 177.0, 597.0], [328.0, 414.0, 430.0, 528.0], [-1.0, -1.0, -1.0, -1.0], [615.0, 458.0, 701.0, 566.0], [724.0, 371.0, 824.0, 478.0], [451.0, 487.0, 545.0, 573.0]]"
bp_2_235_1,"['<INFORM the challenge is the beginning of the journey, not the end>', ""<BYE pardon me, psychopaths> <NOT_CLASSIFIABLE t'challa -- i need a plane>"", '<GREET ... your highness> <INFORM -- gotta help me out with snoop doggy gramma -->']",[],"[[18.0, 44.0, 181.0, 136.0], [144.0, 6.0, 330.0, 130.0], [529.0, 20.0, 694.0, 107.0]]",[],"[[15.0, 175.0, 90.0, 252.0], [201.0, 152.0, 311.0, 256.0], [417.0, 70.0, 501.0, 176.0]]"
bp_2_236_0,"['<INFORM i do not fear your treachery, hunter!>', '<INFORM no treachery, erik, i vow to not interfere.>', '<NOT_CLASSIFIABLE would all please leave--!!>', '<BACKCHANNEL hey--!!> <ORDER watch the delicate flower of afrosiatic youth--!>', ""<INFORM look, w'kabi-- he's your king, but he's my client-->"", '<INFORM this is exactly my point--!>', '<BACKCHANNEL boys --- oh, boyyys -->']",[],"[[19.0, 7.0, 108.0, 71.0], [148.0, 7.0, 301.0, 55.0], [280.0, 45.0, 402.0, 93.0], [384.0, 4.0, 532.0, 71.0], [533.0, 2.0, 698.0, 57.0], [704.0, 3.0, 805.0, 54.0], [808.0, 2.0, 908.0, 43.0]]",[],"[[120.0, 58.0, 179.0, 143.0], [268.0, 98.0, 338.0, 183.0], [375.0, 93.0, 449.0, 193.0], [473.0, 81.0, 544.0, 180.0], [672.0, 64.0, 749.0, 151.0], [572.0, 68.0, 636.0, 153.0], [800.0, 65.0, 857.0, 134.0]]"
bp_2_236_1,"[""<INFORM --i think the meeting's over.>""]",[],"[[80.0, 21.0, 202.0, 70.0]]",[],"[[222.0, 65.0, 252.0, 93.0]]"
bp_2_238_3,"['<WHY_QUESTION what on earth is all that racket in the hall --?!> <NOT_CLASSIFIABLE ross--?!>', ""<ORDER forget it.> <INFORM it's probably drums.>"", ""<INFORM i've been in wakanda long enough to know these folks love drums.>"", '<ORDER go on -- take a look.>']",[],"[[0.0, 0.0, 154.0, 62.0], [138.0, 52.0, 257.0, 99.0], [81.0, 99.0, 185.0, 177.0], [179.0, 168.0, 250.0, 211.0]]",[],"[[60.0, 221.0, 157.0, 325.0], [204.0, 289.0, 265.0, 377.0], [207.0, 290.0, 264.0, 373.0], [205.0, 286.0, 264.0, 372.0]]"
bp_2_240_3,"['<INFORM which means, you should get dressed.>', ""<NOT_CLASSIFIABLE --?!?><WHY_QUESTION why?><INFORM i'm not leaving-->"", '<INFORM beloved--station yourself on the southern perimeter to prevent the fuel from freezing.>', '<FEEDBACK understood my lord.>']",['*translated from hausa.'],"[[13.0, 4.0, 116.0, 66.0], [19.0, 95.0, 139.0, 157.0], [18.0, 311.0, 211.0, 398.0], [136.0, 403.0, 253.0, 439.0]]","[[14.0, 440.0, 109.0, 472.0]]","[[-1.0, -1.0, -1.0, -1.0], [128.0, 3.0, 268.0, 174.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_240_4,['<NOT_CLASSIFIABLE -- this plane --!>'],"['1217a-6 supplemental:', 'in an obvious attempt to disorient me, subject forcibly ejected me from the transport --']","[[16.0, 158.0, 110.0, 208.0]]","[[20.0, 354.0, 200.0, 381.0], [27.0, 389.0, 220.0, 464.0]]","[[54.0, 253.0, 65.0, 269.0]]"
bp_2_241_1,"['<INFORM that... that creep!>', ""<COMMIT he's got to be stopped!!>"", '<BACKCHANNEL hey!!><FEEDBACK  you wrinkled it, you bought it, pal!!>']","['makes you wonder exactly what all those ""super"" heroes do all day.']","[[372.0, 157.0, 443.0, 211.0], [401.0, 205.0, 508.0, 262.0], [445.0, 289.0, 576.0, 372.0]]","[[277.0, 29.0, 470.0, 90.0]]","[[69.0, 62.0, 260.0, 251.0], [79.0, 28.0, 237.0, 244.0], [521.0, 17.0, 576.0, 101.0]]"
bp_2_242_3,"['<INFORM -- you install her as your tribal ""queen"" -- a leader you know the panther could never take up arms against -->', '<INFORM -- and she, in turn legitimizes you as chieftain-- >', '<FEEDBACK enough!>']",[],"[[236.0, 4.0, 470.0, 99.0], [321.0, 102.0, 472.0, 170.0], [343.0, 172.0, 486.0, 244.0]]",[],"[[657.0, 51.0, 721.0, 125.0], [655.0, 50.0, 720.0, 125.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_242_4,"['<NOT_CLASSIFIABLE --giving you family and communty and purpose!>', ""<INFORM without her-- you're nothing!>"", ""<INFORM you're a bald guy in a gorilla suit with a cheap hustle! a chieftain wannabe--disgraced and lost!>""]",[],"[[171.0, 111.0, 308.0, 167.0], [243.0, 174.0, 346.0, 220.0], [699.0, 160.0, 871.0, 240.0]]",[],"[[530.0, 70.0, 634.0, 192.0], [531.0, 69.0, 634.0, 190.0], [531.0, 70.0, 634.0, 190.0]]"
bp_2_243_2,"[""<FEEDBACK oh, yes, t'challa> -- <INFORM m'baku has ferreted out the truth -->"", '<INFORM the true reason you have quarantined these lands!>', '<INFORM it has nothing to do with any white gorillas or handfuls of starry-eyes cultists!>', '<INFORM it is your secret -- long buried here in the crystal forest -->']",[],"[[217.0, 22.0, 418.0, 95.0], [342.0, 91.0, 487.0, 168.0], [483.0, 18.0, 625.0, 132.0], [618.0, 84.0, 775.0, 172.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_244_0,"['<INFORM priority transmission from the u.s., my lord! coded presonal.>', '<ORDER put ms. lynne through to my chambers, taku.>', '<FEEDBACK immediately, my lord.>']",['and you know that i know that you know'],"[[63.0, 76.0, 212.0, 146.0], [180.0, 160.0, 302.0, 231.0], [287.0, 257.0, 393.0, 295.0]]","[[84.0, 34.0, 481.0, 73.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_244_1,"['<INFORM --regardless of the circumstances.>', ""<INFORM t'challa--let's cut the bull.><INFORM  ross is in danger because of you.><INFORM  and better him than me.>""]",[],"[[31.0, 5.0, 165.0, 49.0], [218.0, 274.0, 398.0, 428.0]]",[],"[[179.0, 39.0, 314.0, 189.0], [419.0, 106.0, 542.0, 297.0]]"
bp_2_244_2,"[""<BACKCHANNEL so,> <INFORM i suppose i'm calling to tell you ross has been kidnapped by someone posing as you.> <INFORM and you will pretend that you don't already know.>"", '<GREET it is a rare pleasure to hear from you monica-->']",[],"[[7.0, 90.0, 160.0, 289.0], [180.0, 334.0, 275.0, 431.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [53.0, 325.0, 82.0, 354.0]]"
bp_2_245_0,"['<INFORM well, that was productive.>', '<INFORM as with a great many americans, director henry peter gyrich can be given to excesses of emotion.>', '<NOT_CLASSIFIABLE and secretary ross--?>']",[],"[[354.0, 12.0, 488.0, 61.0], [254.0, 50.0, 430.0, 147.0], [412.0, 124.0, 511.0, 184.0]]",[],"[[409.0, 286.0, 454.0, 342.0], [104.0, 241.0, 202.0, 330.0], [409.0, 283.0, 454.0, 340.0]]"
bp_2_247_0,"['<NOT_CLASSIFIABLE ...yes...>', '<INFORM ...yes... your father loves you...>', ""<FEEDBACK oh, for god's sake, t'challa-->""]",[],"[[551.0, 21.0, 609.0, 43.0], [573.0, 55.0, 630.0, 120.0], [517.0, 132.0, 615.0, 171.0]]",[],"[[683.0, 104.0, 784.0, 252.0], [684.0, 104.0, 784.0, 250.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_248_1,"[""<INFORM so, you've seen through my deception, shaman-->""]","['i\'ll assume his ""zombie vision"" told him that corpse in the boat wasn\'t me--', ""--but was one of baron macabre's animated dead guys.""]","[[184.0, 344.0, 346.0, 411.0]]","[[25.0, 20.0, 186.0, 77.0], [143.0, 81.0, 293.0, 125.0]]","[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_249_1,"[""<INFORM -- everything's negotiable.><INFORM my mother's death, for instance. a woman you rarely gave any thought to.>"", ""<INFORM and your legacy... which, now that faida's dead, dwells inside this mortal shell!><ORDER name your price, you doddering old fool!>""]",[],"[[3.0, 6.0, 310.0, 92.0], [174.0, 380.0, 459.0, 542.0]]",[],"[[76.0, 100.0, 179.0, 235.0], [76.0, 99.0, 182.0, 234.0]]"
bp_2_249_2,"['<WHY_QUESTION when?!><WHY_QUESTION  when, you pathetic fool?>', ""<INFORM  t'chaka handed you the rule when you were a child!>"", '<INFORM my father was murdered--butchered before my eyes..><INFORM  something you obviously will never understand-->', ""<INFORM --any more than you'd comprehend my love for you-- and your mother--!!>""]",[],"[[3.0, 6.0, 152.0, 58.0], [43.0, 54.0, 158.0, 131.0], [160.0, 5.0, 300.0, 123.0], [116.0, 390.0, 302.0, 471.0]]",[],"[[7.0, 176.0, 74.0, 269.0], [7.0, 175.0, 72.0, 268.0], [137.0, 143.0, 201.0, 242.0], [136.0, 140.0, 199.0, 239.0]]"
bp_2_249_3,['<NOT_CLASSIFIABLE --?!?>'],[],"[[167.0, 97.0, 235.0, 131.0]]",[],"[[251.0, 144.0, 303.0, 239.0]]"
bp_2_250_0,"[""<THANK th-thank the all-father you've come...>""]",[],"[[73.0, 20.0, 221.0, 79.0]]",[],"[[25.0, 251.0, 161.0, 433.0]]"
bp_2_251_4,"['<YES-NO_QUESTION ""low profile,"" monica?>', '<YES-NO_QUESTION low profile...?>', '<YES-NO_QUESTION may i present exhibit ""a""--?>', ""<INFORM can't wait to hear this one, sundance.>""]",[],"[[55.0, 3.0, 171.0, 44.0], [109.0, 38.0, 209.0, 87.0], [193.0, 7.0, 324.0, 78.0], [5.0, 375.0, 114.0, 446.0]]",[],"[[287.0, 140.0, 324.0, 175.0], [285.0, 139.0, 325.0, 174.0], [287.0, 139.0, 324.0, 173.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_252_2,"['<WHY_QUESTION and just who the hell do you think you are?!>', '<BACKCHANNEL heyyy!>', ""<INFORM i'm a-talkin' t'yew, sundance!> <OR_QUESTION or is ya deaf as well as stupid?!>""]",[],"[[22.0, 339.0, 148.0, 393.0], [5.0, 3.0, 100.0, 68.0], [289.0, 94.0, 431.0, 201.0]]",[],"[[80.0, 91.0, 174.0, 146.0], [79.0, 93.0, 148.0, 139.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_253_3,"['<INFORM i got enuff of your worthless markers to build a barn, sundance!>', ""<INFORM and none of 'em cover what you did with my wife.>"", ""<YES-NO_QUESTION wife?!><WHY_QUESTION  whoa-- what wife?!><INFORM  i don't know any wife!><NOT_CLASSIFIABLE  Officer-->"", '<FEEDBACK sheriff.>', '<INFORM --there must be some mistake?!>', '<INFORM four hunnert dollars, sundance.><INFORM  and my pride.>']",[],"[[7.0, 4.0, 158.0, 67.0], [118.0, 54.0, 234.0, 120.0], [198.0, 0.0, 351.0, 67.0], [263.0, 72.0, 332.0, 93.0], [326.0, 74.0, 435.0, 126.0], [218.0, 390.0, 359.0, 442.0]]",[],"[[63.0, 136.0, 213.0, 281.0], [62.0, 137.0, 212.0, 278.0], [292.0, 141.0, 441.0, 305.0], [63.0, 137.0, 211.0, 278.0], [291.0, 141.0, 440.0, 304.0], [63.0, 139.0, 212.0, 278.0]]"
bp_2_253_5,"['<INFORM i toldya ta never coma back here, Sundance.>', '<INFORM Toldya what would happen.>', '<INFORM Ya done brought this on yerself.>', ""<FEEDBACK no--> <ORDER wait--> <INFORM i'm not sundance--> <INFORM i'm ross!!> <INFORM just ask-->""]",[],"[[28.0, 3.0, 158.0, 58.0], [160.0, 30.0, 249.0, 77.0], [89.0, 78.0, 193.0, 133.0], [175.0, 108.0, 303.0, 188.0]]",[],"[[30.0, 192.0, 272.0, 435.0], [27.0, 190.0, 269.0, 433.0], [29.0, 192.0, 269.0, 433.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_255_2,"['<ORDER shut the hell up, sundance.>', ""<FEEDBACK i'm not sundance -- he's -->"", ""<INFORM i hafta tell ya a'gin, i start bouncin' ya off them walls.> <ORDER now, hush, varmint -->""]",[],"[[129.0, 8.0, 242.0, 38.0], [114.0, 47.0, 208.0, 97.0], [100.0, 202.0, 223.0, 320.0]]",[],"[[245.0, 46.0, 382.0, 220.0], [24.0, 38.0, 110.0, 135.0], [244.0, 47.0, 382.0, 221.0]]"
bp_2_256_1,"[""<INFORM c'mon, oxford -- ya run like a girl.>"", ""<FEEDBACK sorry.><INFORM it's my first jail break!><YES-NO_QUESTION i suppose i should ask why you're doing this...?>""]",[],"[[215.0, 25.0, 305.0, 93.0], [109.0, 314.0, 259.0, 432.0]]",[],"[[361.0, 41.0, 418.0, 99.0], [200.0, 121.0, 235.0, 160.0]]"
bp_2_257_3,"['<NOT_CLASSIFIABLE --but are illusory!> <INFORM human facades covering alien or perhaps eldritch reality!>', '<INFORM you have not answered my question.> <WHY_QUESTION who are you?>']",[],"[[7.0, 4.0, 157.0, 88.0], [33.0, 344.0, 174.0, 448.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [141.0, 71.0, 319.0, 347.0]]"
bp_2_258_1,"['<YES-NO_QUESTION say you that you are a telepath?>', '<INFORM I am!>', '<ORDER i pray thee therefore, o king-- listen to my thoughts...>', '<INFORM ... that thou wouldst know mine heart is pure...>']",[],"[[194.0, 16.0, 327.0, 82.0], [262.0, 75.0, 333.0, 115.0], [157.0, 98.0, 321.0, 167.0], [159.0, 165.0, 310.0, 267.0]]",[],"[[3.0, 3.0, 153.0, 442.0], [348.0, 134.0, 481.0, 380.0], [3.0, 1.0, 155.0, 441.0], [0.0, 0.0, 151.0, 440.0]]"
bp_2_258_4,"['<WHY_QUESTION what the sam elliot is taking him so long?!>', ""<INFORM i figured somebody'd be flung through a window by now.>"", ""<YES-NO_QUESTION i mean it's not like they're gonna let a jamaican cleavon little join their little lynch party -- eh -- ?!>""]",[],"[[27.0, 6.0, 154.0, 52.0], [137.0, 36.0, 301.0, 107.0], [139.0, 99.0, 307.0, 210.0]]",[],"[[299.0, 218.0, 408.0, 315.0], [298.0, 218.0, 403.0, 322.0], [297.0, 217.0, 402.0, 322.0]]"
bp_2_259_3,"['<INFORM we don\'t have any ""purpose"" here, t\'challa.>', '<YES-NO_QUESTION you are certain of this, yes?>', ""<FEEDBACK i'm certain that dope's gonna spit in my eggs.>"", ""<NOT_CLASSIFIABLE t'challa...>""]",[],"[[81.0, 2.0, 253.0, 60.0], [94.0, 51.0, 193.0, 109.0], [114.0, 112.0, 225.0, 175.0], [138.0, 180.0, 224.0, 208.0]]",[],"[[68.0, 194.0, 102.0, 224.0], [17.0, 176.0, 43.0, 205.0], [68.0, 194.0, 101.0, 224.0], [67.0, 193.0, 100.0, 225.0]]"
bp_2_261_0,"['<NOT_CLASSIFIABLE --thor!!>', ""<THANK thank god--><THANK thank the gode-- you're here!!>"", '<YES-NO_QUESTION the avengers send you to rescue us?>']",[],"[[16.0, 1.0, 99.0, 23.0], [39.0, 31.0, 177.0, 88.0], [10.0, 79.0, 105.0, 168.0]]",[],"[[66.0, 190.0, 155.0, 282.0], [67.0, 189.0, 155.0, 281.0], [64.0, 190.0, 155.0, 281.0]]"
bp_2_261_1,"[""<POLITENESS_FORMULA i'm afraid i must ask you gentlemen to leave immediately.>"", '<BACKCHANNEL oh.> <FEEDBACK well, then.> <FEEDBACK long as you asked.>', '<FEEDBACK like i done ""asked"" for your money, boy.>', ""<INFORM and mebbe i'll take them fancy shoes and gold watch while i'm at it-->""]",[],"[[80.0, 3.0, 280.0, 54.0], [38.0, 41.0, 148.0, 93.0], [122.0, 94.0, 221.0, 158.0], [23.0, 136.0, 158.0, 224.0]]",[],"[[176.0, 294.0, 221.0, 355.0], [89.0, 241.0, 160.0, 341.0], [90.0, 240.0, 161.0, 338.0], [90.0, 240.0, 159.0, 339.0]]"
bp_2_264_2,"[""<INFORM train's more'n two hours late-->""]","[""the town of buzzard gulch wasn't far away."", 'maybre an hour by car, six by slow-moving stinky pack animal.', 'we figured loki would go for the train-']","[[301.0, 219.0, 386.0, 295.0]]","[[196.0, 69.0, 339.0, 121.0], [250.0, 126.0, 421.0, 184.0], [301.0, 375.0, 424.0, 436.0]]","[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_265_1,"['<INFORM sundance--you were instructed to go to alberdene-->', '<INFORM -- to give that claim check to a man on a white horese.>', '<WHY_QUESTION why are you still here...?>']",[],"[[219.0, 17.0, 390.0, 64.0], [315.0, 65.0, 437.0, 147.0], [315.0, 148.0, 412.0, 196.0]]",[],"[[107.0, 48.0, 181.0, 143.0], [107.0, 48.0, 180.0, 142.0], [107.0, 48.0, 179.0, 141.0]]"
bp_2_265_3,"['<INFORM --as i demonstrate thusly-->', ""<FEEDBACK hey-- that's an open wound mister!!>""]",[],"[[30.0, 13.0, 131.0, 77.0], [114.0, 52.0, 213.0, 124.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [256.0, 22.0, 387.0, 244.0]]"
bp_2_266_0,"['<INFORM and thus, with a heavy heart, i end the illusion of mortality -- to die as i have ever lived -->']",[],"[[20.0, 6.0, 173.0, 126.0]]",[],"[[198.0, 133.0, 242.0, 163.0]]"
bp_2_266_4,"['<NOT_CLASSIFIABLE --buzzard gulch-- noon.> <INFORM and here we be.>', '<NOT_CLASSIFIABLE ""the story thus far""?> <POLITENESS_FORMULA beg pardon--?>', ""<INFORM still no sign of the blasted train... ...maybe the whole deal's a ruse!>""]",[],"[[33.0, 3.0, 241.0, 67.0], [141.0, 197.0, 272.0, 261.0], [287.0, 300.0, 434.0, 426.0]]",[],"[[2.0, 214.0, 91.0, 330.0], [97.0, 86.0, 171.0, 159.0], [274.0, 38.0, 380.0, 150.0]]"
bp_2_266_5,"['<INFORM --the trickster god obviously intends to kill us all.>', ""<INFORM without idunn's apples, the gods fall into the death sleep.>"", '<COMMIT i must return to asgard to face my end.>']",[],"[[18.0, 5.0, 171.0, 56.0], [176.0, 5.0, 314.0, 73.0], [318.0, 5.0, 405.0, 82.0]]",[],"[[3.0, 77.0, 383.0, 431.0], [4.0, 77.0, 382.0, 430.0], [4.0, 77.0, 382.0, 429.0]]"
bp_2_272_1,"['<NOT_CLASSIFIABLE hell, then, scruggs.>', '<ORDER do ya job.>']",[],"[[401.0, 23.0, 486.0, 64.0], [421.0, 71.0, 482.0, 115.0]]",[],"[[577.0, 57.0, 661.0, 162.0], [575.0, 55.0, 661.0, 160.0]]"
bp_2_273_1,"['<BACKCHANNEL ... aw, geez ...>']",[],"[[355.0, 194.0, 432.0, 256.0]]",[],"[[5.0, 6.0, 233.0, 186.0]]"
bp_2_274_1,"['<INFORM they got dre, scruggs --> <INFORM think his vest caught the slugs --!>', ""<INFORM he's out --> <ORDER now, before je reloads!!>""]",[],"[[262.0, 8.0, 447.0, 60.0], [450.0, 8.0, 580.0, 74.0]]",[],"[[136.0, 45.0, 283.0, 182.0], [357.0, 106.0, 467.0, 212.0]]"
